,epoch,loss_train,mse_train,mse_dev,mse_test,mae_train,mae_dev,mae_test,mre_train,mre_dev,mre_test,pred_mean_train,pred_mean_dev,pred_mean_test,pred_std_train,pred_std_dev,pred_std_test
0,1,244.8278594970703,80140.25829991954,71416.11556288545,79158.64893139429,243.78725705949628,225.01446021050214,241.7589968855709,0.9556375084738634,0.967882522337889,0.9500870611483128,5.107219775538055,5.104911978244782,6.230898723089695,1.5429007663637735,1.4999993143495352,1.58670308651322
0,2,241.46236572265624,77862.66649102684,69311.740332425,76218.3496467147,239.29555297599762,220.5382389113307,235.83520745060144,0.9305629248639742,0.9636625672918901,0.9229051578317041,9.639179400765165,9.643251287937165,12.245270907855033,2.865532403107664,2.834696066393007,2.885703557334654
0,3,235.93488464355468,74294.86626010021,66014.61659521703,71684.19538586758,232.1342564452546,213.3528207680583,226.59288211922348,0.9015526073707302,0.9634855320922621,0.9035906075813769,16.938334544726782,16.9656734251976,21.844614392614364,4.921680472220727,4.870851879682961,4.9111039775482235
0,4,226.9058074951172,68658.15390567275,60836.6893229794,64755.47558483677,220.60346851977766,201.80114483565092,212.33243777980508,0.876746649332362,0.9849100782358388,0.9088301353512804,28.990048081728876,29.028808331489564,37.372496215629575,8.300865300588468,8.219775933035002,8.198453181173669
0,5,212.51405029296876,59847.43140983301,52818.14107788492,54326.07887273244,202.23877553381482,183.13384339541196,190.78399120769203,0.8785968782146173,1.0565274116138703,0.9768035503485293,49.35767206999721,49.408344430923464,63.275692575645444,14.037426439907204,13.896027569425677,13.835368141124823
0,6,190.8830780029297,47370.037977520755,41646.99448732745,40377.15154639935,176.16248453662104,158.9503070089221,162.1277616043061,0.9644569401606121,1.296362625667932,1.184609582954946,82.68972127739264,82.77747091293335,105.37780821647644,23.295561808731126,23.055144343184754,22.98871001688957
0,7,162.91061706542968,32571.48451431291,28901.62466179156,26056.477525799837,145.38710645808249,135.1370889684558,133.32729143943487,1.2228137772408236,1.8587249176922953,1.6592648636995284,135.2872886609058,135.44877267837524,171.10763949279786,37.600472584565885,37.21468485017823,37.02309579108599
0,8,135.70906982421874,21677.677420260923,20948.78224380168,21234.007950832813,123.90093590324022,121.44450288981199,125.04761689872444,1.7535238990502813,2.818198243767881,2.5225925556053617,211.01777762315712,211.24023532867432,264.79523646850583,57.840592604329125,57.192304922988264,56.579351974471486
0,9,128.59004669189454,21797.27238921681,23429.860367371097,30450.372604126936,125.47591975344687,129.50833769053222,145.52955244712533,2.242824475991285,3.6266241146554035,3.277412351746874,272.046350720464,272.24765007019045,339.5961553665161,74.4843658025783,73.60458307428007,72.4019786959109
0,10,132.5921844482422,20816.28079534247,21798.418098885715,26321.84540269116,122.89294612102363,125.26630949229002,136.5923136997193,2.0517918015303676,3.2901979976187037,2.978658344762702,254.25012899710208,254.36572006225586,317.2830961112976,69.99473770792369,69.16894069345072,68.364648167655
0,11,126.45200805664062,21086.083499705783,20678.587057667053,21340.235405770556,122.53065039261263,120.81374059885741,125.24964476432503,1.7263944144189205,2.7252282767092266,2.475974779449422,217.6840383969521,217.73542793273927,272.3737319961548,60.351747835689345,59.66101636981482,59.274377327653944
0,12,125.34131774902343,22167.935135922435,21116.483811238966,20391.021208979782,124.25123689025033,120.97928182810546,122.63427641601264,1.5685011994236793,2.4405001665095827,2.2268778734418673,200.4342391508453,200.42230567932128,250.8368892551422,55.99469502488124,55.366844309989794,55.0850358469148
0,13,125.14352111816406,21946.47157039937,20984.370029740065,20305.046876396977,123.6932148103933,120.65032833307981,122.38600158347785,1.550143854843662,2.391333898753623,2.19605298694581,202.0808518721133,202.015014629364,252.29590442199708,56.8657783517209,56.22666107906774,55.81568725262071
0,14,124.1333221435547,20908.06979058742,20498.21123953795,20705.389606953773,121.66883192642611,119.90085441797972,123.51306087493599,1.6101635671671464,2.468614041360763,2.286760921977136,215.85463505842247,215.69203340530396,267.7262196445465,61.45605937396914,60.69675785587048,59.72680033633696
0,15,122.7375732421875,20294.381115938628,20405.933120117596,21468.123977304233,120.5399312003413,119.91822769373655,125.3126720718354,1.6603098402962297,2.522095872611309,2.3536678482598687,229.19112803011524,228.92462587356567,281.7843333789825,66.20202442701633,65.29253180908346,63.77613253806988
0,16,123.25492553710937,20299.126811678878,20276.100667728515,20921.28335459748,120.27658924060208,119.2992701742053,123.91355192832648,1.59251857129647,2.3884518589639914,2.2482505909400285,225.1828823447714,224.8853946876526,276.6479232833862,65.60599895064507,64.71972643762051,63.21045406986414
0,17,122.74578094482422,20712.59173591138,20256.44749845434,19992.289592293622,120.62670444056695,118.65587806910277,121.4310468589753,1.4766941638878743,2.1859992609271357,2.072401944378153,213.38800818929866,213.11899858474732,262.93295972862245,62.69623813785366,61.89118808654827,60.655407771266084
0,18,121.73417053222656,20694.682209465187,20203.140772510596,19637.822996564762,120.20595989340423,118.1451252195239,120.33002451781928,1.4139382957824118,2.0635867672439927,1.969851311977968,211.05831356282138,210.65818241119385,259.66047406959535,63.23036189964137,62.35747161250633,61.40708943438647
0,19,121.43494873046875,20347.386341351088,20049.39294465151,19580.750300846863,119.23187063310827,117.48401382654906,120.05371754035652,1.3805713756836746,1.9807902635283892,1.9103745696308407,214.8857325084842,214.23948183059693,263.37044202804566,66.18425890799574,65.19805916455601,64.7089518395196
0,20,120.76719970703125,20453.612342402463,19982.852755704705,19170.822691957863,119.02142182521673,116.8151793691516,118.73028241424262,1.3093038274944866,1.843621593606116,1.8012210461928488,210.54955469014692,209.82850282669068,257.96237746162416,65.9643554586106,64.97438238916834,64.72507840174315
0,21,118.98236236572265,20251.295234982652,19772.102890966395,18955.73553630211,118.23478138978383,115.83600831240416,117.97763296966255,1.2642024608974145,1.7487908105920442,1.7339195485540628,210.89255399548279,210.08759608268738,258.8772515247345,67.3362043730058,66.28786285231465,66.70517054617336
0,22,118.9590850830078,20541.90825728358,19750.179986750696,18500.610009472286,118.25475176943809,115.21864388674497,116.375972095868,1.1883585011052682,1.6158129735690863,1.6229577504453765,203.88802291013758,203.0045003795624,251.77910415039062,66.19309327730906,65.17724968592451,66.38552996319348
0,23,118.18342590332031,20053.60350038937,19299.919938031464,18288.363633006047,116.88842924484184,113.77865819185972,115.6633226566285,1.1653131089418178,1.5597782916248895,1.5878295708501167,207.2484517309617,206.28837264060974,256.22661095199584,68.33733947833566,67.22832175235403,69.09224451005095
0,24,117.59218292236328,19721.990676564154,18887.102223188187,17982.344927328308,115.7857309144492,112.45883788317443,114.62844722213447,1.1349984861900841,1.4950284396163869,1.5413664095424062,208.18243681012368,207.24664116859435,257.27165176048277,69.20410914831325,68.13302168622442,70.12779787238061
0,25,116.54972686767579,20030.24620130186,18752.63484306361,17483.610327102615,115.85790163912336,111.71774103373289,112.83426445007026,1.071896102778524,1.388410289669441,1.449124756734259,200.52221295006422,199.7342998123169,249.21753204536438,66.50191215305755,65.70387312761567,68.12540493952895
0,26,115.53020629882812,19265.544379127114,18039.7874333632,17264.80174843984,113.98286065526155,109.83516531199217,112.2429704015702,1.0692970336060472,1.3653120935232999,1.452394888419273,205.63660361406755,204.9466065979004,256.9056753198624,67.57649708445797,66.98981194159452,70.3385266264928
0,27,114.55185241699219,18985.279266471698,17530.129301858804,16877.297278974536,112.87257475498988,108.15726287096739,110.93931373176277,1.0379725638496915,1.2980453268737597,1.4071446541932782,204.44353270374998,203.9807257938385,257.05790284957885,66.8142420684242,66.6118767870297,71.23945578404545
0,28,113.68025512695313,18795.05718215514,17120.50426918503,16422.16875373265,111.80682398685387,106.44167746275663,109.24562749423683,0.9978078325257934,1.219010426051493,1.3420816943992535,202.24169674026723,201.90996399402619,255.5488593229294,66.45290360716342,66.54331797377162,72.67928916443053
0,29,112.36419219970703,18339.09389783706,16541.759215331193,16098.949205083612,110.19885815928177,104.54469430655242,107.94225816001594,0.9706934977174893,1.1626824979441397,1.2935450653761786,203.19811454325307,203.0226544523239,257.03589516143796,67.39022721449614,67.67576484919692,75.24390846344022
0,30,110.95751037597657,18027.25727850324,16046.733239187854,15882.925527568612,108.86477901182613,102.81268269747495,106.8730638148278,0.9430516190711359,1.112546179902776,1.2500459841320992,202.62346331615836,202.66827330589294,257.94326863012316,67.62929808602344,68.15636681972998,77.86562494723316
0,31,109.05643920898437,17923.526776954455,15688.580465122908,15741.968878970185,107.82625820428741,100.94713487833738,105.87217816991507,0.903565515224653,1.04241141563904,1.1949565491443883,200.33273659920206,200.52739147186279,257.60132088193893,68.12223106441405,68.98589703726655,81.2228823252479
0,32,107.98009033203125,17052.968602991885,14983.008016038086,16040.96488618149,105.23930992891594,98.39241686552764,106.76622687377632,0.8918867227026135,1.0103263237854863,1.1928622816169316,206.68427967022876,206.6673629426956,268.69848344306945,72.31973251010845,73.16551087299327,88.75644842265451
0,33,106.843505859375,17855.34102736098,15540.835039354544,15645.88143881963,106.02498696245709,98.80690105885267,104.37648896045387,0.8067595624972012,0.8948783796289494,1.0755222190350382,196.53782481213005,196.25986154794694,258.8312045202255,71.54319029311742,72.50345414731873,90.06856170346083
0,34,105.43075714111328,16972.13044174511,14975.56158051082,16313.961241462552,103.50368581340021,96.79653503865003,106.53451723160445,0.7960164273010027,0.8736137516953428,1.080196985509542,204.2827697716927,203.47129564523698,270.934264345026,76.94501846509557,77.6587309564534,98.47655377837492
0,35,104.94503173828124,17227.17806446542,14980.678882602877,16536.513354253166,103.27731615928971,95.5886837503314,106.36130325174034,0.7533414830975764,0.8176256567711012,1.0258787259748563,200.43745330080694,199.71735201835634,269.11584828310015,78.34414347648082,79.50092861638295,103.27026897417781
0,36,103.96099395751953,17535.639633637606,15120.187877298738,16714.22613942235,103.27355040653627,94.96496554583311,106.12170173253715,0.7198747402584468,0.7727857749381922,0.9771172707442584,196.66666904478657,195.8650603580475,266.5856127451897,79.60220177547947,80.95611424477482,107.524087919425
0,37,103.25923309326171,17062.226356702162,14718.036477631904,17548.075710096706,101.86264321591173,94.02503051966428,108.6521116113633,0.7234392140056151,0.7694319683881038,0.991303341152694,200.84069828456762,199.9426399421692,274.201625557518,82.57238704882442,83.86903059714292,114.01817373882736
0,38,102.71601104736328,17405.53375847542,14943.120550965932,17314.52073681884,102.13970011357142,94.06885799378156,107.13609660668075,0.6907105010294504,0.7355245956385875,0.9317619337208033,196.8160900223985,195.87955575704575,267.8143519926548,82.78875667749871,84.10328188251572,115.30446949422283
0,39,102.31143035888672,17203.184336819802,14872.392337475754,17467.940671219712,101.32831024910722,93.83991964071988,107.3994613371104,0.6705647861114327,0.7221549248002106,0.9065961166419519,198.27443313788393,197.1144019842148,268.95182795927525,84.67857259628367,85.93117926682554,117.94735411937835
0,40,101.4492416381836,17469.029909728757,15043.588516404647,17384.139707739934,101.53804894798873,93.6338344988227,106.64584638635814,0.6437076373463461,0.6971535476945244,0.8736695195091124,195.24935125754803,193.9584761059284,266.00270696594714,84.87779474110972,86.24078881937218,118.55085173128069
0,41,101.09591979980469,16917.206410888895,14655.690192000447,17698.3001854433,100.4375651906826,92.86769643276929,108.33780976972282,0.6518501142591239,0.706509903661138,0.906368283272004,199.7030400475434,198.36644889116286,273.86405924081805,85.22184248500449,86.12157390951253,119.3860240467015
0,42,100.7966796875,17472.642673353956,15045.43680574867,17312.625184166824,101.42517627096906,93.18066230386495,106.7616398391217,0.6260830086166319,0.6786403996799897,0.8751217958219316,193.71893993054118,192.35807597517967,268.3779400864124,83.4837992379207,84.15075080561914,117.84063293841587
0,43,100.3303451538086,17020.15260039756,14780.622320253196,18067.377096594068,100.04929237167445,92.54553432315588,109.34929842002094,0.6238958632452307,0.6792871807974507,0.8975711354667583,197.6751422132278,196.10661033272743,276.0769659308195,86.42072581206199,86.97786558333496,122.47863982460262
0,44,100.12819976806641,16925.063137232508,14723.97037632816,18395.66185704361,99.46205595730518,92.10823768824339,110.29363507675826,0.6109384444922433,0.6666480668576983,0.8939848421414753,198.28958783084033,196.46740453720093,278.2105432236195,88.15623492527685,88.62934830775134,125.06088620261646
0,45,99.58395843505859,17392.651870346475,15023.33658680215,17720.471055876136,100.268036754922,92.19344951242209,107.77642193748653,0.5890839773614027,0.6404046931775527,0.8537056790862662,193.08254850081036,191.19783804297447,270.83992247989175,86.56894185790496,86.95132446816044,122.74683193444899
0,46,99.1104949951172,17486.80815481896,15011.34830301663,17758.46499359844,100.38822153430812,92.00660471528768,107.6351709882468,0.5889168841093035,0.6363111185613417,0.8486255517482368,191.8152345041596,190.04916790366173,269.52089329288003,86.04876986073208,86.38208659452656,123.32511452551931
0,47,99.38698883056641,16572.460081093996,14324.957231718889,18894.260441576895,98.25789157542647,90.70269831866025,111.65783071815669,0.6050379202074146,0.6543026603334569,0.8924815124006767,200.1008532510485,198.27554795265198,281.77764490640163,89.2217387761748,89.50562665274963,128.91542388358664
0,48,99.03470916748047,16896.085251974964,14638.977410924705,18587.460555641283,98.5833475869894,90.79623073667288,110.31586972508133,0.580568844207897,0.6320299383672837,0.8567417100162144,196.35818344848497,194.32906619906424,277.66518158140184,89.06381913959362,89.280216644885,129.23629836517333
0,49,98.45113220214844,17631.365339786298,15283.217326292204,18052.538373046013,99.90117326005381,91.75321418136359,107.86049312948883,0.5540824809839386,0.6058945077443134,0.8073800139902609,189.36820294762146,187.16263228535652,268.78228234958647,87.65739857230739,87.80197330067277,128.24824589176995
0,50,98.59637451171875,16687.63392599989,14573.913270400097,18525.730742055945,98.14414333072244,90.66919253915549,110.28542370066344,0.5786884325718253,0.634130422044381,0.8594433031697172,196.98273611000607,194.9294391286373,278.7394922926426,87.93068770898383,88.031262987414,128.79321121452244
0,51,98.3450439453125,16990.933854633473,14694.074943657812,18422.88843878211,98.60440715769116,90.55764081686735,109.43099420842826,0.569031441451066,0.6223208994174902,0.8405732560654491,194.04541089410685,192.09318378925323,275.3735976986408,87.7647496596942,87.87146309823665,129.18863845486277
0,52,97.44529571533204,16985.82936473295,14680.601085827626,18740.52578747683,98.24208949895538,90.18480715245009,110.14805145461261,0.56102338943886,0.6151462317753824,0.8399220738037371,194.01036373238173,191.92582675218583,276.4880014715433,89.29961093642278,89.17483092329655,131.39829723796663
0,53,97.60154266357422,17373.03312440455,15032.714445186764,18273.739975452587,98.95190357328677,90.6118802973628,108.68162446860968,0.5425834433668031,0.5973307411845742,0.8201158054289787,189.87874679125085,187.72012983560563,273.1064096571922,87.90934252169696,87.51685605719423,129.67609850759465
0,54,97.17001647949219,17047.30878782034,14787.934679649794,18288.853148018028,98.36791142975798,90.20536481231451,109.10132480976283,0.5503079603600783,0.6070458634713067,0.8390463820093511,192.03940942331235,189.94465287327768,275.9686147543192,87.38376128615535,86.76788963582517,128.83834565299765
0,55,97.42010192871093,17120.90209614993,14828.71871940069,18485.46859688784,98.3162648629534,89.97752555340529,109.52753538663089,0.5411432131121536,0.5987432838639726,0.8350135798473866,191.17790523497425,189.1171474671364,276.72317640783785,87.97733842472144,87.3271137803736,130.33217234077858
0,56,97.15515899658203,17661.555285557934,15256.887174124806,18276.03559246389,99.20558092417765,90.51967441409826,108.42019284162224,0.5208597082939913,0.5767815409599177,0.8049087503142464,186.52956301132028,184.33150536179542,272.64595227704046,87.92319377117676,87.14202518496371,130.83713980648156
0,57,96.3510971069336,17501.133808394392,15110.81879312377,18437.318906684715,98.73596207853483,89.95384485930204,108.99544935235679,0.5206427983333585,0.5750716155574055,0.8106129082517669,187.47398471929588,185.1608952665329,274.8850017561436,88.28952144710527,87.30179765741521,131.8340136424445
0,58,96.71461486816406,16583.54584552169,14473.44736565326,19564.854854583424,96.64297081642005,89.00297368973493,113.02528821665943,0.5410401699604185,0.6026447111551865,0.8649864850552716,195.1064080235423,192.7437687897682,285.90630340878965,90.50146293879207,89.20761589605127,135.61299417281745
0,59,96.48159484863281,17314.158844927457,15038.348617632333,18702.000506288805,98.19481887495031,89.64198871582747,109.75020533473193,0.5216039322002329,0.5779711609586164,0.8140228023004291,188.3978203594198,186.05010252714158,276.4486588718176,88.52742469524664,87.1454843414447,133.70975680770547
0,60,95.82203826904296,17762.104281453525,15383.333910504034,18210.153075937673,99.21911399227015,90.29195108145476,107.75017262358368,0.5104698932430954,0.5639432691266025,0.7808499768957243,184.5898490936659,182.2276494407654,270.37436451301573,87.39293971825668,85.97214446791979,132.36876941434753
0,61,95.8427719116211,16649.019058085316,14545.287441377643,19654.96127823942,96.48003368062632,88.68060679525136,112.86046794380843,0.528552171831933,0.5897193498955676,0.8445854345223744,193.7584689280938,191.246823939085,284.6484537804604,91.04027706619144,89.4793369771323,137.78936094387137
0,62,96.08775177001954,16861.354250103992,14730.318510903306,19127.109750693457,97.05779802715291,88.80268582075834,111.56704134096802,0.5209424225063266,0.5809561364871333,0.8382198822966033,191.04943795717492,188.6572867012024,283.16551962623595,88.86388942628494,87.21803943222567,135.19739295540123
0,63,95.61992492675782,17180.39760805831,14992.47198717968,19328.33250594199,97.2875934677343,88.85624493569135,111.80191830172241,0.5033535988179858,0.5615340463803024,0.8169573937172456,188.21876616492563,185.72446217298508,282.0288027712822,89.97981093796623,88.35442191008228,137.9368102957839
0,64,95.43664855957032,17449.77391638682,15183.588883913415,19046.430622840904,97.97564434889628,89.18435631603002,110.83945898580254,0.4989164276971667,0.5555469573555191,0.8034381308784525,185.6876706801142,183.29052958130836,279.82221922693253,88.65724129119147,87.05463403408554,137.12413663646268
0,65,94.93717193603516,16638.201334004294,14591.954882572154,19701.419973649674,96.30733840330522,88.24170223087073,113.52043364073933,0.5178556708392633,0.5832150307493098,0.8506050233504818,191.9451965130592,189.6107237446308,288.47420000088215,89.33665996557193,87.50329014814406,137.89162658325017
0,66,95.18291931152343,16698.103684940023,14728.532527346848,19372.061139488516,96.36452630044246,88.58299628585577,112.61762238554657,0.5105818640886888,0.5817836730767343,0.8417440875361859,190.85401654238603,188.45634112954139,287.4383090994835,88.81569054446724,86.61280389594782,136.69678133113925
