,epoch,loss_train,mse_train,mse_dev,mse_test,mae_train,mae_dev,mae_test,mre_train,mre_dev,mre_test,pred_mean_train,pred_mean_dev,pred_mean_test,pred_std_train,pred_std_dev,pred_std_test
0,1,244.47579650878907,79965.77303774872,76753.14208579138,80469.21640010689,243.41179084804654,241.66588326722385,245.7700080114603,0.955881934489301,0.9500337662228244,0.9683240381724637,5.107182460808754,6.376303052902221,6.236701612472534,1.5420400296236216,1.5667903524570077,1.6061675157109745
0,2,241.1176513671875,77691.30938192048,73802.0904255277,77469.64759903315,238.91972288876175,235.6856211474538,239.7812238627672,0.9312182030664214,0.934102836512285,0.9458474527022683,9.639943008375168,12.452177324295043,12.263190257549287,2.8651026175601584,2.7945467312390475,2.9176712718640405
0,3,235.58206787109376,74128.27007364648,69250.18622004442,72845.50168131145,231.75657285404802,226.23388375788926,230.37204090178014,0.9027759641858998,0.9217160255939573,0.9264783869072377,16.94096954164505,22.15177192211151,21.8779031085968,4.920956931309793,4.74150063752701,4.969448681711303
0,4,226.5661834716797,68499.89872973382,62320.5506556827,65765.3410424199,220.2235642274916,211.46319149523973,215.52891002714634,0.8788900392820583,0.9275649135007943,0.9180924179241389,28.994944539737702,37.82614534854889,37.429734315872196,8.299573648290881,7.925021671598718,8.342733282959793
0,5,212.16121520996094,59703.80557189369,51920.77696178081,55095.34030983114,201.85031558571458,189.00967208892106,191.97386538565158,0.8821446855487326,0.9862828920538749,0.9353564988737104,49.36619781513214,63.972755966186526,63.375971450805665,14.034707118255682,13.441953357547018,14.129581896494498
0,6,190.59114685058594,47253.43910064824,38060.66209606064,40783.86218398053,175.81391768379808,158.8135962870717,160.50260962545872,0.9710804872201004,1.179787654937336,1.0634316019799481,82.69779573745727,106.50986730575562,105.54025941848755,23.288975227368187,22.427726937598816,23.519020436885953
0,7,162.6263671875,32500.359723713256,24002.52865878346,25917.38700905595,145.18673903561233,126.07745342284441,129.99396771490575,1.235305881417991,1.613822304645601,1.436197683553826,135.27877050380707,172.92483226776122,171.33588790893555,37.58518917130128,36.20548571725245,37.996672794963764
0,8,135.53986511230468,21666.03164737459,19812.151677465692,20382.814614299783,123.85541807251573,121.44562213927507,121.59712643682957,1.7736858863158624,2.4621119985754305,2.1792191495515336,210.95522339401245,267.5633408737183,265.0238353729248,57.80979442239588,55.40124018485613,58.20996341700417
0,9,128.59070434570313,21803.29953790545,29692.03768361732,29056.23238807077,125.49011061134935,145.21595886260272,145.06063412725925,2.265906359454903,3.206773518738755,2.838279815662539,271.69198958778384,342.871365737915,339.6006083679199,74.37911454631252,70.73056459935226,74.32812755072025
0,10,132.49695739746093,20815.449688103883,25381.243131447878,25129.4340809633,122.87945011520982,136.08602127105,134.6014847666025,2.0691720522540114,2.916943524879805,2.5552134275906573,253.62373560180663,320.33300788879393,317.1693630599976,69.83122115035799,66.65009210802219,69.8855130910393
0,11,126.35315856933593,21107.7039138543,20007.32521352604,20537.590885312835,122.53587246056199,122.22961868315934,121.98464627325535,1.738813872766018,2.4149652762886604,2.099670050793865,217.0313964641571,274.9510877227783,272.2607746887207,60.19720612341936,57.71837921425271,60.37184828372367
0,12,125.24772186279297,22175.345095402463,18911.648704646137,19800.068610559683,124.22782187348008,118.32776397734881,119.91499341070651,1.5801775676930634,2.1668699149269868,1.8761379133482317,200.07231853561402,253.63500434875488,251.14065177917482,55.940461168495055,53.6789814015225,55.998818673559995
0,13,125.07996826171875,21946.830241858443,18851.606649552905,19749.238710782476,123.65581842117906,118.26586299926042,119.82934128820897,1.5613688960084688,2.1349668625230502,1.838268950717645,201.81442822494506,255.3779487991333,252.84011135101318,56.85353440208518,54.386172173386136,56.60511736644556
0,14,124.03675994873046,20915.175515741048,19420.494218046068,20110.517594835175,121.64373097305894,120.46421619445086,120.96321927130222,1.6204710967898488,2.223304557027449,1.9012979753566888,215.5140856513977,271.1435754013062,268.37564224243164,61.441057294791285,58.1634170671759,60.36223312874202
0,15,122.65201416015626,20309.08928299524,20365.8487783617,20867.277872650255,120.52459357720018,123.32780502349138,123.06060444891453,1.6683316311239167,2.286601027960415,1.9450023960844576,228.64187454338074,285.4710010528564,282.3994605255127,66.16224952965393,62.04257726105361,64.11430222136714
0,16,123.09025726318359,20314.331657589642,19778.8276403543,20427.192743676085,120.25625679283738,121.66211524993182,122.01297352850438,1.599085279004253,2.1774794109485063,1.8455157516983187,224.64922075767518,280.5223199462891,277.5076485443115,65.59052938724763,61.485837753251026,63.29127067336301
0,17,122.53896942138672,20725.46066716052,18700.659446935737,19646.265899150065,120.59791904602646,118.32289772063494,119.83592763006688,1.4824261079176546,2.0000347644072587,1.6945269653358568,212.964918585968,266.91968276977536,264.0807824707031,62.74571677176789,59.01844238400434,60.50428542021172
0,18,121.66871643066406,20692.285279943088,18370.235823137536,19460.757480604036,120.14554523926377,117.29198135405778,119.34522332251072,1.419413396298986,1.8999077173973118,1.6077002467474946,210.92512537841796,264.416781539917,261.4804414749145,63.43156781108945,59.860369468942025,61.02526948674491
0,19,121.33479614257813,20401.504468455838,18422.640762729385,19549.100952891215,119.2483480892241,117.40832124739886,119.64398577749729,1.378013050108315,1.8321175882829628,1.5495535923243753,213.78433082466125,267.9022710609436,264.73419485092165,66.20741385728451,62.93933022217051,63.83121218411449
0,20,120.56938781738282,20494.793544871805,17972.18705043367,19279.198246898697,118.99608182049394,115.83585275679826,118.72945879995822,1.306517034617269,1.720582012696014,1.457299423430375,209.68504342479704,263.05756029129026,260.06941442489625,66.16279919985581,63.10918632922159,63.85641106999424
0,21,118.85673217773437,20292.57900682369,17766.007538488673,19185.097049456344,118.20705907059312,115.13652814894914,118.63652115881443,1.2620361799048807,1.6499008874983159,1.4034122617843687,209.88848020095824,264.000956325531,261.23222454071043,67.34987489642954,64.75727998816676,65.35857176961193
0,22,118.78556671142579,20628.378116968106,17177.071037636142,18832.359590186436,118.31182440815569,113.10471429854631,117.49141427099704,1.1848112458914197,1.532220432021274,1.3126170163135964,202.34220132541657,255.56154069900512,253.36448863983154,65.86946373491243,63.93831057693562,64.25310031105066
0,23,117.95792388916016,20080.222408237933,16991.39554140589,18722.964180981813,116.8287189624846,112.55334432631732,117.62275155127048,1.1632992340678754,1.4929425262918334,1.289255906881626,206.33029003868103,260.1830158805847,258.4465083694458,68.20702479256089,66.28296803503015,66.45825309836091
0,24,117.48903350830078,19777.18093965678,16595.185061815155,18498.438540009603,115.76105049400925,111.1444260981679,117.28950490057468,1.1289591589283858,1.434508818229796,1.2521093953363163,206.70433794364928,260.468075466156,259.56734283447264,68.88199932709486,67.01842855339477,67.12542033584495
0,25,116.30211029052734,19987.288788958955,15919.154040295924,18096.540858161912,115.64690307694077,108.76369504958392,115.96610599577427,1.0700683422374684,1.340383465838635,1.1830413509254556,200.14924384002686,252.99997579574585,253.3424665737152,66.49517367124108,65.1900807510203,65.51727948838797
0,26,115.33799743652344,19198.350388156476,15635.224812240493,17990.619252029563,113.68621339598297,108.04640470534564,116.23367071211338,1.0657657079568688,1.3272128507377239,1.1854413957172933,205.35306289777756,260.67787282943726,261.86698700904844,67.66693779686483,67.36636083116518,67.6912421089354
0,27,114.25595703125,18983.538592241763,15096.037972532535,17678.338415892333,112.67085282631517,106.04758483916521,115.54244382917881,1.0283747278740158,1.2643658482989708,1.1432191811590684,203.256279063797,259.5487854003906,261.6497571659088,66.66833196722875,67.8844521927693,68.24530905260487
0,28,113.41042785644531,18750.541636104903,14601.177167438636,17358.705838206362,111.5307728066504,104.16977854758501,114.76056999266147,0.988738893947446,1.1988029623277205,1.096104078750303,201.7253204331398,259.27125559806825,261.84337084770203,66.61047456118395,69.40892474965601,69.716278247885
0,29,112.16921691894531,18432.025106549263,14168.257833778485,17077.669242351167,110.20216017504335,102.27207615882158,113.9900230795145,0.9552372213627454,1.1341482842231658,1.0543204172110423,201.22665780420303,259.2280167865753,262.4072027492523,67.06715979102884,71.24807696007655,71.64108952138254
0,30,110.70708923339843,17919.692725495108,13922.659339945943,16987.056363079744,108.45201205330491,100.86522044211625,113.80268848955632,0.9356201837866792,1.0919085341718102,1.0335586018413851,202.88885681877136,262.83493220329285,266.4968317365646,68.27534467538646,74.45969955243616,75.01786848685657
0,31,108.78201904296876,17846.95326811171,13668.802865491498,16877.528685909576,107.45485941434502,98.81641966849566,113.11452567636967,0.8953873202603069,1.0344800697124794,0.9935208652828795,200.20858932499885,262.51436667442323,266.5131167078018,68.69707670146342,77.33549246368858,78.55205708074773
0,32,107.72713012695313,17062.346364949735,14008.632264655824,17452.181495174435,104.99908904300332,99.65737605124713,114.59310939371586,0.8803991710983974,1.0354256263155668,1.0002003653166194,205.66889514613152,274.1291360759735,277.6974792337418,72.75528587501509,84.37022935142708,86.08061452352459
0,33,106.61704711914062,17612.76798645462,13688.583877318042,17187.09100764794,105.26789855895639,97.83059910804033,112.78216395437717,0.8045299475608042,0.9583116524006815,0.9374541724032125,198.1701980977535,268.4133598804474,271.5647739982605,73.07479801859411,86.67118569919514,88.92122949917098
0,34,105.14641418457032,17239.702584117298,14084.449974394343,17770.284816835112,103.75247272024751,98.99561779052019,113.37546155035496,0.7763637572386547,0.936249921430204,0.9291553266103901,200.76989671030046,274.55982860565183,277.50098686218263,76.80077995965635,92.85461077739663,95.4278161062725
0,35,104.7817138671875,17205.026948694896,14220.867818385326,18122.220677152247,103.10271269097925,98.9382422593236,112.94630396425724,0.748719613628776,0.8935905929806411,0.9076264654198692,200.09054458088875,275.4389890241623,279.02061788082125,78.5512505750726,97.05331857960637,100.28944324824293
0,36,103.84661865234375,17550.744167530836,14392.069547731253,18284.034775629592,103.15138725262284,99.2668040111661,111.9359148079157,0.7121118853759224,0.8498318624501734,0.8705255082144988,195.9494264032364,272.17874031305314,275.9222856092453,79.81220843489712,101.25165034708851,104.86838344800557
0,37,103.19515533447266,17387.28261533278,15225.232910730318,19164.116572080577,102.26388412824274,102.24087463647128,112.98107119381427,0.7037766254662847,0.8547556299294815,0.8681244428548961,197.1290848716259,276.41017948389054,280.03994695425035,82.4856949790768,107.99877843989363,111.74189072824932
