,epoch,loss_train,mse_train,mse_dev,mse_test,mae_train,mae_dev,mae_test,mre_train,mre_dev,mre_test,pred_mean_train,pred_mean_dev,pred_mean_test,pred_std_train,pred_std_dev,pred_std_test
0,1,249.44176737467447,82879.61758218374,83765.79567793968,85618.76595552349,249.5139534016624,250.805567910552,253.424028391093,0.9886556803725225,0.9873078598810464,0.9874758696442629,1.07743630194664,1.07746052724123,1.0774553309082986,0.001361408580229183,0.001359463824747355,0.0013295967887157769
0,2,249.30816650390625,82812.20354636843,83698.02472277626,85550.30233591874,249.37913280172896,250.67075309181214,253.28935626348854,0.9873656736482899,0.9858551538316138,0.9861645792955475,1.2123902576565742,1.2124102728962898,1.21239482909441,0.0017764877097441825,0.0018169870233449884,0.001760387670868072
0,3,249.14171854654947,82722.28153434585,83607.62766871588,85458.95568999923,249.1992752620553,250.49095284324883,253.1095537444055,0.9857284709044136,0.9840571093204769,0.9844124073681666,1.3925309930642447,1.3925682238340378,1.392552961051464,0.002273400084684054,0.002314491057335898,0.0023192100920373594
0,4,248.9205067952474,82596.56541363924,83481.23643756518,85331.23259055201,248.9479829924678,250.23963781374692,252.85824820646644,0.98349798477272,0.9815527536010479,0.9819727998165733,1.6442846022049586,1.644375812292099,1.644347389280796,0.004659098410010832,0.004653316200354096,0.0047967522837513476
0,5,248.62067159016928,82426.11616179373,83309.87522982573,85158.09985792714,248.60652516207844,249.89836639684438,252.51673783698678,0.9805061189622305,0.9782760462983411,0.97864382649701,1.9864566409985225,1.9865746123790742,1.9865311888456345,0.006134772076907411,0.006095592524954462,0.006270167513461414
0,6,248.21663920084634,82194.42316059463,83076.93161781467,84922.73455656247,248.14222484121473,249.43431496161222,252.05177594771982,0.9767079740415322,0.9741257190493863,0.9741116386872897,2.4522755364576976,2.452460914850235,2.4524072127342222,0.008693158387149128,0.00860537272385294,0.008836387075739522
0,7,247.66093953450522,81861.18875018184,82741.91235874867,84584.23135385547,247.47383800472568,248.7663239391446,251.38259285727142,0.9715576591086477,0.9684478420267147,0.9679278672474468,3.123650131503741,3.1238890615701673,3.123809842348099,0.01259425507799084,0.012498873606211427,0.012735968068808395
0,8,246.8831787109375,81423.90574922212,82302.26208401869,84140.0108333423,246.5952813793992,247.88807734686137,250.50428222814202,0.9652443100469503,0.9613803088748897,0.9606753461997658,4.007598923047383,4.007942290902138,4.007776960372925,0.017434154165375113,0.017283675766449513,0.017604098386909215
0,9,245.81330362955728,80820.5583370591,81695.62926495253,83527.0360920195,245.38073247052978,246.67632452434302,249.29259734502435,0.9571966658018802,0.9529044529125116,0.9519463418455648,5.232516196807225,5.2330726380348205,5.232745936870575,0.02508166299637317,0.024719795434833478,0.025312226988640094
0,10,244.3537394205729,80012.69894901957,80883.41090073173,82706.23168508202,243.75355803515265,245.05410335224866,247.67174020138384,0.9479889418409013,0.943331594135152,0.9423241851173189,6.882388557751973,6.883086807012558,6.882709748029709,0.03309529287058361,0.03266200012532947,0.033349175344697536
