,epoch,train_loss,train_mse,test_mse,dev_mse,mean_error_train,mean_error_dev,mean_error_test,mean_pred_train,mean_pred_dev,mean_pred_test,std_pred_train,std_pred_dev,std_pred_test
0,1,247.15485636393228,81540.4687078054,80061.72847860809,81795.24864488744,246.40463934428493,246.999295455724,243.30446297970414,2.6228384240468343,2.6123883653879165,2.6157576336860657,0.5181811350001684,0.5222309498457157,0.5183749652043455
0,2,245.5589396158854,80457.31678435524,78994.54858307895,80710.12053594958,244.21212610875565,244.799524695307,241.12320655968784,4.871966432452202,4.856670812129974,4.86289041531086,0.9312384189599378,0.9371039465091435,0.9369195222726255
0,3,242.76803080240884,78546.88431799594,77113.00053394717,78794.1968419878,240.35941690165797,240.915427585274,237.281615337044,8.89803582215309,8.877701452970506,8.886154253005982,1.7406218047857414,1.7494922121525691,1.75098153510138
0,4,238.03685506184897,75386.24904066385,74002.18593253432,75622.38168273988,234.0107099482119,234.5266086038649,230.96585414758326,15.72090979305903,15.698237821102142,15.705681650161743,3.0891107959718456,3.104322364295082,3.1097907855990687
0,5,230.45191446940103,70295.3391833207,68995.23867080873,70513.7744951082,223.8342412597239,224.31177718487382,220.89413019052148,27.175916968663532,27.154210908412935,27.156073018074036,5.342522820013699,5.363048551201819,5.370954839557366
0,6,218.55176798502603,62547.961121507535,61380.41300868937,62739.04490075964,208.48687923891345,208.8039704093039,205.63535142198205,45.93583553218841,45.91348777103424,45.90843381404877,8.937707434957591,8.971995313250826,8.969867075802028
0,7,201.08252461751303,51565.40867798621,50607.88185346323,51713.94891738967,187.0900026446879,187.12920116892457,184.10028974500298,76.24641264088949,76.21953371429443,76.21734337615966,14.527621431028352,14.578630026463369,14.57178748716349
0,8,177.29087829589844,37596.49287659818,36986.06239493982,37661.8149501968,159.99700729989013,159.85112599268555,157.1101851040423,126.30251262283325,126.2784598236084,126.28550721740723,23.666030667544003,23.72839238639862,23.74811384816976
0,9,150.1503651936849,25949.127242950304,25895.419443381757,25898.299925402247,137.16191562127074,136.41400829401613,136.66460504499076,206.60205471547445,206.5733659210205,206.62408066940307,37.87956899959946,37.971041220979714,38.02423311408082
0,10,138.04088338216147,29348.911254853618,29981.859112288606,29161.45967414735,142.77105395745238,141.74560325708984,144.87056515470147,302.73471110788984,302.64140357208254,302.8485554046631,54.005550318836846,54.14754155920181,54.24054100968343
0,11,148.12022908528647,29796.17408674102,30447.465455137255,29609.661737658327,143.5652280932963,142.57035476008056,145.70594173398615,307.84821177164713,307.68722564697265,308.02425104522706,53.56019250833867,53.747502634134506,53.79154105250332
0,12,142.23779296875,24918.116348333253,25174.03865037276,24824.799272180975,134.4722095309794,133.43926171961428,135.42387367215753,257.0852453791301,256.8932688064575,257.25675053405763,44.01499684657804,44.20486494840056,44.18931005767469
0,13,134.6305135091146,25005.92849596643,24931.575859701737,24993.180689079218,135.00510407113035,134.3357794121802,134.5795094677508,213.67408169937133,213.45983528137208,213.83849385833742,36.02822165159251,36.210639366799995,36.15975514049867
0,14,135.86980692545572,26283.459721071024,26049.574247194167,26316.802548734217,137.45825306048988,137.20813706293703,136.47491311231255,193.83486843999228,193.5915746612549,194.01198850631715,32.04105795454093,32.23142003038487,32.14939766437636
0,15,137.35455830891928,26073.02320505782,25823.803615630703,26118.36410744222,136.95609089770912,136.74228545847535,135.96907584729792,194.7028472480774,194.41887295150758,194.91612839126586,31.43798498614434,31.650998277162145,31.536528907589243
0,16,135.83096313476562,24755.150000020007,24591.005877252926,24786.173576753517,134.28958723559975,133.83946144190432,133.6585256420672,210.38203343073528,210.03634160614013,210.665512260437,33.156483377755684,33.40149949772564,33.253765196669896
0,17,133.57010904947916,23758.14039553516,23740.410599675786,23752.861539810452,132.06629140709836,131.28554757013916,132.09134338346124,234.1995690917969,233.77247058105468,234.57264724731445,36.09801304299324,36.3748877068539,36.20173415887999
0,18,132.51872762044272,23780.09693254768,23890.731346204713,23736.938636969375,131.86615980258583,131.05335629358888,132.49275509610771,254.70217607879638,254.1923818283081,255.16411373901366,38.506282436285446,38.808014858071786,38.62221249586049
0,19,132.98138936360678,23755.163383113904,23881.154405399684,23703.38532516379,131.74610910017293,130.92958677759768,132.40362132230402,258.7652481994629,258.19206159210205,259.27764765930175,38.586071350339495,38.89018803952661,38.712871485446854
0,20,132.701416015625,23316.150820549985,23343.20739413126,23290.880797528185,130.84086537662148,130.05003923884036,131.18788126340507,247.00220975240072,246.39162727355958,247.51407752227783,36.51728110074632,36.799997944171004,36.642089944481135
0,21,131.60899353027344,23231.48312846426,23137.355507775304,23243.802432641245,130.6966052549581,130.09590429773928,130.54402819028496,231.59154695129394,230.9502737045288,232.07962767791747,34.08090169585719,34.33160379334518,34.19973758265501
0,22,130.86847941080728,23324.402199646447,23159.177127294817,23359.22375252067,130.82508747338255,130.41245971766114,130.4243276745379,223.28251780700683,222.59316732025147,223.76842331695556,32.73398155075117,32.95833287340156,32.85121634456314
0,23,130.93580627441406,23131.857806382144,22960.17804194664,23168.162195608133,130.3172620898783,129.92434558954835,129.92543016019462,224.44413598124186,223.67807649230957,224.96145281982422,32.80701502709871,33.00986760828687,32.92642009570748
0,24,130.28167978922525,22743.01053824734,22618.055227540102,22763.15075210592,129.39637194298703,128.8601222924292,129.1794677349627,232.8600089111328,231.99010751342774,233.43538613128663,33.960065309123266,34.14212809377668,34.090382853845455
