,epoch,train_loss,train_mse,test_mse,dev_mse,mean_error_train,mean_error_dev,mean_error_test,mean_pred_train,mean_pred_dev,mean_pred_test,std_pred_train,std_pred_dev,std_pred_test
0,0,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,1,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,2,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,3,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,4,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,5,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,6,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,7,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,8,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,9,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,10,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,11,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,12,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,13,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,14,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,15,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,16,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,17,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,18,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,19,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,20,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,21,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,22,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,23,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,24,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,25,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,26,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,27,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,28,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,29,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,30,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,31,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,32,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,33,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,34,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,35,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,36,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,37,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,38,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,39,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,40,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,41,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,42,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,43,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,44,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
0,45,0,31531.465,30937.154,31615.338,146.72661,146.51064,144.23221,145.54146,145.54147,145.54147,1.5258789e-05,3.0517578e-05,3.0517578e-05
