,epoch,train_loss,train_mse,test_mse,dev_mse,mean_error_train,mean_error_dev,mean_error_test,mean_pred_train,mean_pred_dev,mean_pred_test,std_pred_train,std_pred_dev,std_pred_test
0,1,257.5765075683594,85898.99189584672,80194.91084368265,84018.41006800468,257.56625595825415,250.1460959289223,242.5870203305781,0.04163226954638958,0.04274568520486355,0.041956492513418195,0.010093088754108779,0.010675185759380283,0.010403689974862601
0,2,257.56103515625,85890.61700993132,80187.13470440838,84010.15269366892,257.5493416680396,250.1287860185653,242.56997110188007,0.05854655976096789,0.06005559556186199,0.05900572121143341,0.015261134566535271,0.016037142691674278,0.01591494570788789
0,3,257.5431213378906,85880.5813676349,80177.73137919612,84000.11952582603,257.5288971127073,250.10754373289646,242.54939376413822,0.0789911150932312,0.08129788123071194,0.07958305895328521,0.02261747120591663,0.02393509334189,0.023574967987442866
0,4,257.52276611328125,85868.53517312036,80166.33921394045,83988.01556772286,257.5043954583009,250.0820490398258,242.52445903234184,0.1034927694996198,0.10679257430136203,0.10451779074966908,0.03146863860037503,0.03304289195121257,0.03270587790950312
0,5,257.49652099609375,85854.45474056914,80153.06298859484,83974.00160971066,257.4758569433292,250.05247527092695,242.49553272664548,0.1320312844713529,0.13636634320020677,0.1334440964460373,0.040674466193077484,0.042384495595773175,0.04239202266228289
0,6,257.4659118652344,85838.58128727642,80138.0939132906,83958.2825666177,257.4437659905106,250.01944671049714,242.46301610581577,0.1641222372899453,0.16939490363001825,0.16596071727573872,0.0501073028850786,0.05194029650831321,0.05235085347726291
0,7,257.43829345703125,85821.12406150004,80121.60809905548,83941.04212668652,257.40852798504136,249.9833050596714,242.4273017141223,0.199360242759188,0.20553655445575714,0.2016751089692116,0.06021055675868189,0.062278275348822215,0.06315870690618137
0,8,257.4002380371094,85802.24522541524,80103.7132204135,83922.32248312469,257.37034518912435,249.94405504003169,242.38840986996888,0.23754303867618243,0.2447865740954876,0.2405669531226158,0.07165382581190599,0.07411872772179756,0.07565257497956505
0,9,257.3663024902344,85781.86426625786,80084.38409297018,83902.12406246347,257.32901902084546,249.90157101586462,242.3462652809918,0.27886920695503553,0.28727059826254847,0.2827115420997143,0.08463466901993566,0.08753885599291111,0.0898607472254164
0,10,257.32012939453125,85759.86429681373,80063.46696969196,83880.31320024058,257.2842713993788,249.85546199381352,242.3005091521144,0.32361682842175166,0.33337962031364443,0.32846767097711566,0.099404011971661,0.10291166760064777,0.10609576037633416
0,11,257.2744445800781,85736.0378827291,80040.76367099435,83856.70645911951,257.23567603826524,249.80532077118755,242.25072657704354,0.37221218953529994,0.38352084293961525,0.37825024604797364,0.11632248079186472,0.12055199457981722,0.12477334439073808
0,12,257.22698974609375,85710.15653459908,80016.10568269755,83830.99343546407,257.18273809870084,249.7505471394956,242.19651300415396,0.4251501290996869,0.4382944746315479,0.43246381893754005,0.13571395612369583,0.1410313498799162,0.14610392281509302
