,epoch,train_loss,train_mse,test_mse,dev_mse,mean_error_train,mean_error_dev,mean_error_test,mean_pred_train,mean_pred_dev,mean_pred_test,std_pred_train,std_pred_dev,std_pred_test
0,1,248.16012064615884,82272.01577140651,80773.74770460097,82537.96778943882,247.94362317819397,248.55160565502197,244.83202943324298,1.0652716091473897,1.0453312108740211,1.066428487636149,0.374179907954929,0.37380367919948176,0.37622627547080906
0,2,247.48479715983072,81808.66578830793,80311.61779484071,82082.04403588992,247.04884685684243,247.67086682753265,243.93634617887437,1.9601106428603332,1.9260700383633376,1.9623554733842612,0.6534576792658326,0.6534709390461685,0.6581083637750584
0,3,246.44815063476562,81117.71641394272,79621.84045662379,81401.61823489565,245.70691094147165,246.34889076673986,242.58991967278718,3.30294775501887,3.248718777805567,3.309280855983496,1.0489787437058302,1.0486336724056784,1.0586279370010192
0,4,244.92222595214844,80138.4465138805,78646.56447464689,80437.6452500896,243.7953571733733,244.46489377054573,240.6747599774301,5.219254211207231,5.136527750194073,5.2288465729355815,1.593308678264119,1.59134818095468,1.610660859406882
0,5,242.7744598388672,78757.65229459554,77272.04882696399,79079.21505881516,241.08423085424303,241.79212906447054,237.9635484121144,7.945133096396923,7.820593026638031,7.957799331784249,2.3783819385771827,2.3744182248427186,2.4073554465755347
0,6,239.71271769205728,76855.23573782154,75379.652671785,77207.64500187525,237.31157776583234,238.07010607770084,234.19292509141565,11.752989653726418,11.569081863045692,11.768407161235809,3.463161598733831,3.4564578892108324,3.5112092513918114
0,7,235.50697326660156,74219.2366733693,72757.78871045585,74614.19468587573,232.01277663766345,232.85264531913398,228.88919526854158,17.13359686211745,16.865306045293806,17.152815631628037,5.016704662817574,5.006510521887867,5.089345624712607
0,8,229.5401611328125,70660.74626317521,69219.94209941119,71111.41833034837,224.74674272774658,225.7057569860518,221.6160426479876,24.60949572165807,24.223789745330812,24.63301882266998,7.190067637394351,7.17438082169306,7.295610948818007
0,9,221.59232076009116,65871.44710814327,64461.26622391114,66393.78693437768,214.8181031345427,215.83727594080568,211.65705442419647,35.107238331715266,34.55950745487213,35.13467851376534,10.194170410437469,10.173325570992105,10.346476887306412
0,10,210.6463623046875,59624.16027921702,58254.812798671315,60235.68352403894,201.72086736916503,202.74013444224,198.40651239314676,49.671290133158365,48.89683012866974,49.71097625303268,14.348709360616384,14.313177522704764,14.56830367282189
0,11,196.1679484049479,51689.96565652159,50385.32807696535,52398.79151701698,185.00041962956388,186.06676504984497,181.59672178712486,69.94825971889496,68.87798705101014,70.00241368198395,20.12449510161153,20.093277604150455,20.445544066670273
0,12,178.45208740234375,42269.80747748928,41058.11984474912,43074.68015937291,165.1449862767756,166.4607287081778,161.5080389086306,97.69134645430248,96.21990755558014,97.76171790599822,27.87161282299133,27.85453531396716,28.331828345071987
0,13,158.00811767578125,32143.653627827516,31071.37664892866,33007.25551544453,143.92303550480804,145.69983885851502,140.5773464886248,135.3136001259486,133.3001187763214,135.40185702133178,38.25920643903227,38.25335025143708,38.90577706925503
0,14,137.8606211344401,23321.896939709455,22457.15681160077,24133.904394149158,125.83421187129616,127.82948852053285,123.36069410291314,185.95917914772033,183.2210748310089,186.0500732116699,52.166621902425945,52.18486354403551,53.069717878931215
0,15,123.43070983886719,19995.709153863885,19413.42792241545,20545.935071503645,120.23945852199196,122.14809666147828,118.91928813138604,247.45795957756042,243.8602766227722,247.53703383636474,68.713392794637,68.76580149610636,69.9442722063677
0,16,124.66554768880208,22746.357957656015,22388.994313411084,22957.19586867348,127.47914475614826,128.60582490625978,127.09963178220391,293.3023400815328,289.066942779541,293.37097872924807,80.89147891852387,80.92047133349571,82.36130966507415
0,17,131.0730997721354,22430.599367171824,22061.823517040473,22650.980698517775,126.69283969162902,127.84967151346802,126.26709469380975,291.0781307582855,286.88339823532107,291.1216485118866,80.09679544546668,80.0555506312225,81.52766187697505
0,18,127.26931762695312,20226.49962179191,19724.24163644225,20668.440801741985,121.0157560531199,122.7979789055884,119.97999629369379,262.1246167710622,258.3526667022705,262.1468267536163,72.13000025443279,72.05051720961586,73.41480007951769
0,19,121.87713114420573,19843.81416942581,19213.87180483413,20461.731595211182,119.40226111840208,121.14213070002198,117.9382865177691,232.11566614659628,228.78259185791015,232.11509760665894,63.74384190093552,63.628085647170266,64.87355182624647
0,20,120.5046157836914,20647.969147981967,19944.302802894406,21351.13715804815,120.58386479042967,122.36455896273256,118.79102650800347,212.0041525115967,208.96843644142152,211.96706235122682,57.965361481824154,57.80944551002993,58.9841315541602
0,21,121.99837239583333,21140.227790690027,20420.90160659852,21866.779330781366,121.40998539716999,123.20707924547791,119.52839995542169,204.3533872566223,201.4211705760956,204.25768518829346,55.53961971635454,55.328293809761185,56.488495578981514
0,22,122.41559600830078,20856.699533256964,20162.730749110397,21561.32630002375,120.81915830849607,122.597844050318,119.04024720349908,207.06060810343425,204.07705443000793,206.8916650352478,55.92316888470443,55.63940256544763,56.83397516090708
0,23,121.39447021484375,20126.4473907072,19484.922649571938,20770.60410235186,119.4578023972412,121.21262972536682,117.86278842511773,217.0515800971985,213.89705495643616,216.80633715438842,58.258398593512545,57.87684822969303,59.17662150937339
0,24,120.09336344401042,19483.630227034508,18912.03158026672,20040.4314562882,118.3644266915222,120.07348518839478,117.07006800237298,230.88442801793417,227.51275178909302,230.54458744239807,61.61918175403488,61.136066061695836,62.54671584437124
0,25,119.48967742919922,19237.754699091216,18730.225300063983,19709.83701774838,118.08045613399148,119.647041397959,116.95911252751947,243.09357410494488,239.5342336807251,242.6344688053131,64.59957511615991,64.01963946545804,65.530693388362
0,26,120.00478108723958,19172.69836712558,18698.045026177406,19612.98985101514,117.96352159101764,119.49776677027344,116.9452331673205,247.27652026875813,243.65475953674317,246.7201776638031,65.55626642137494,64.92210029145973,66.48118359058196
0,27,119.2761459350586,19081.645628402297,18609.12312242252,19553.376237105025,117.60105251168211,119.19606065455079,116.581759452492,243.26952450561524,239.70209356689452,242.64171686553956,64.44854598114388,63.79192767324945,65.34733665167714
0,28,119.41934204101562,19081.08534670104,18597.30943095399,19605.114386121357,117.32535454160968,119.04292045107483,116.2592353760302,235.4673251024882,232.023776720047,234.78763675117492,62.38425325890851,61.734063562763026,63.24722195138115
0,29,118.16161600748698,19183.501597809012,18688.29048968883,19749.726122482134,117.28037206505736,119.08849939623475,116.14808908239007,228.52865872192382,225.19326197624207,227.79552969551085,60.519650172160965,59.87309893110021,61.35566972352278
