,epoch,loss_train,mse_train,mse_dev,mse_test,mae_train,mae_dev,mae_test,mre_train,mre_dev,mre_test,pred_mean_train,pred_mean_dev,pred_mean_test,pred_std_train,pred_std_dev,pred_std_test
0,1,228.72826766967773,56797.101037105866,57183.81665728104,53763.21325227177,196.60441843420546,197.17496404019,190.47747592133283,0.8902010322161057,1.0194750193676223,0.926127402099403,58.386910341600576,58.54207556724548,58.007122234344486,16.6682386977807,17.396192145687905,16.55391213358767
0,2,150.1581710179647,20333.443886856567,21118.601961770037,19157.98176705742,119.65325444102567,121.0899650644362,115.57530224961043,1.6313144946751135,2.141839935275565,1.7400972660162697,219.66630546442667,220.3396218147278,218.10018983078004,58.96048492219257,61.90777505276421,58.42003636772331
0,3,121.30530420939128,20452.924190078567,21236.74491664766,19308.16722972179,118.46055530302009,119.78701722279192,114.40222300690412,1.3572371474670768,1.75801559632304,1.4294955505985334,203.5952631688118,204.148909034729,201.93405293273926,57.46030906760639,60.38780751895995,57.22511205697216
0,4,118.06963380177815,19825.061853935404,20642.837323267395,18812.281362356618,116.4417120778986,118.21808423176408,112.7846919247508,1.2907153536949767,1.6500419542358853,1.3506621803100298,207.23147533007463,207.67091450500487,205.54338078308106,61.96584536335443,64.7996653153635,61.9501519530166
0,5,116.25743865966797,19114.605383385526,19885.46550710536,18176.510544457666,114.59040938075663,116.29229616108536,111.28272365921735,1.2730562527964444,1.6074133195452223,1.3249282151901063,211.6998135365645,211.9075076904297,210.0999044532776,62.85371032463534,65.32568214188865,63.06801825161179
0,6,115.03726514180501,19186.373537704956,19861.922302263312,18191.513315836317,114.38081071543974,115.89443458500504,111.05847145622968,1.2033721895705514,1.494592732862076,1.2338274800957285,206.64719612789153,206.59009559249878,205.25369279289245,60.658424705646475,62.6007057923321,61.07734219194779
0,7,114.76062774658203,19968.87957539338,20570.099097689115,18853.821579825963,115.64493216884415,117.08528889980913,111.9928520104289,1.1015441526670666,1.3429929253651107,1.1096095485860042,196.11639181387426,195.9425994281769,194.92389086723327,58.3804371304091,59.83631960305195,58.95015171620462
0,8,114.38911787668864,21226.502232305716,21788.807642555596,19937.133864384807,118.33831938618701,119.57969723644852,114.08635312622786,1.0389182817368576,1.2522523620156856,1.0370001008102439,184.79339971957603,184.63191043663025,183.775526512146,54.13736667189853,55.38447689725769,54.64376427827066
0,9,114.25388971964519,22012.39064045516,22569.1589378791,20644.427203241343,119.80065023992738,121.16375329342485,115.36226583260297,0.9719798040516816,1.15648039857547,0.9596852750441611,178.1649253927668,178.01468755531312,177.20175744819642,53.413662502355805,54.584301259491944,54.00977450479762
0,10,113.5652084350586,21983.461954316368,22528.645419150547,20601.239684119173,119.62038871441564,120.98599661388994,115.12712192219496,0.9508352538991515,1.1215591955220827,0.9337508353107545,177.40725232992568,177.24661509513854,176.4959054994583,52.719204266780665,53.79379003197583,53.444043252795716
0,11,112.58743794759114,21714.809272253333,22259.36869689181,20366.55556082467,118.78973032214523,120.23419882431627,114.44608745735884,0.9272315197212474,1.0767758684763467,0.9058916338746443,177.99818256614606,177.86132501888275,177.18327517127992,53.21429623575346,54.15179581385033,53.92356226320222
0,12,111.28018728892009,20739.630099710284,21273.4082953054,19460.2950241922,116.2785267529913,117.69884620609879,112.22962215012312,0.9126297809844207,1.044783082782479,0.8880025733460098,183.05673728624978,182.78730141830445,182.32153480148315,55.27210133520935,55.95827573762752,56.16986062844924
0,13,110.26097456614177,20523.84474415422,21018.761431832634,19219.339147231458,115.52333445702276,116.83221256294847,111.46274133080244,0.8869435849402653,1.0018951028364405,0.8590049305251016,183.10878619589408,182.75430901050566,182.4524268913269,55.36028782762824,55.80805245043315,56.39756967155887
0,14,109.55791568756104,20685.77664050119,21151.546005070923,19334.525861232996,115.59481747491441,116.7905405344069,111.3590719897151,0.8516013815379075,0.9530394084143767,0.822947675705299,180.74919257647792,180.37510538482667,180.15335313510894,55.4310969281646,55.791019036444176,56.51528366449731
0,15,108.98618793487549,21003.519712417365,21459.547379187323,19606.00908413679,116.12305702412904,117.32163824978471,111.68351810616255,0.8249414544020236,0.9169938892924361,0.7981488332027767,177.7233359049807,177.31378027915954,177.20547706985474,54.75163695334206,55.03862871112066,55.80930112683913
0,16,108.03159777323405,20667.228702197746,21120.77182223134,19305.25430518577,115.06720252942326,116.28220185557008,110.73088359946013,0.804838217360211,0.8899288819734545,0.7816055615683963,178.82486312698325,178.3695632624626,178.34093614721297,56.04250682194759,56.267072899473014,57.1451252065906
0,17,108.14764944712321,22018.183584608854,22460.643840895667,20537.545255623412,118.10187840534033,119.47005886211991,113.35878360646963,0.7679772481045916,0.844734982996173,0.7480283464792807,170.11791702835262,169.71037933921815,169.69355320286752,53.6714418092357,53.92284073552304,54.71642029281699
0,18,107.1906894048055,20232.661319103143,20697.696589562685,18933.106970262794,113.52521792487086,114.87232320919632,109.3684042302966,0.7664627675309956,0.8407796076128776,0.7513049280338305,179.74285122843088,179.24539952278138,179.38937835454942,58.352637439441715,58.539378835680175,59.52334303296267
0,19,106.48408794403076,22366.294245651403,22762.691645832176,20855.363958423695,118.6988259027678,119.99491972485184,113.88671043509245,0.7469505925464399,0.8158367437740212,0.7314260012681932,167.40247346740463,167.06994678497315,167.00719130182267,53.202880701400694,53.355523825663155,54.1491943246035
0,20,106.13936265309651,19558.738575544226,20056.815942632,18375.22397747756,111.32951740248284,113.03416777935624,107.48710927504301,0.7347041033942101,0.8014485736999724,0.7293529223956586,182.67440323851505,181.96514615249635,182.47976568174363,62.449527528530396,62.42466274178119,63.806551028655164
0,21,105.72640005747478,23278.875267751122,23629.179248276778,21707.960036151875,120.80638407725375,121.95767348542809,115.93166689413786,0.7325017510500902,0.7935577941945925,0.7215334371755714,162.3973446410497,162.14305681920052,161.98600851106644,51.463750035355766,51.62522388608608,52.17203272079379
0,22,106.35161558787028,19400.570004363213,19963.46551131622,18323.937835763834,110.50873524589619,112.75992569795251,107.15859514731169,0.710936842709372,0.7718976657080276,0.7143592800007604,183.70569887467227,182.86554348111153,183.64087987470626,66.7300278169079,66.5193818079048,68.24548491161524
0,23,105.36260032653809,23642.00374789293,23952.24791360417,22064.281189530928,121.56768431536636,122.61259147730469,116.72417067021132,0.7246515867508686,0.7796508597825182,0.7172837249146142,160.3160362755557,160.09025452184676,159.83948377513886,51.01867555495894,51.17511561087888,51.61479765697728
0,24,106.46997706095378,20267.81363378151,20799.981770979208,19104.851968673494,112.31658266507368,114.63327067986131,108.89289832490682,0.6812696064711858,0.7358355915650299,0.6871467623834031,177.4415940428724,176.71475402355193,177.49590899300574,66.42945083980993,66.2318174921796,68.05429023940317
0,25,104.24250920613606,22858.30555961345,23188.171415412697,21344.955250362676,119.32201797197541,120.55456513682007,114.70247231167555,0.7049474553025071,0.7575289230893961,0.7017625682753639,162.9957445076406,162.7517304148674,162.6142044801712,53.24560199204333,53.27566265610029,53.96315027922282
0,26,104.29956022898357,19381.66589888667,19917.952913837828,18329.225242007502,109.84878214564205,112.10889759674669,106.70501826351881,0.6764474142673044,0.7268526904998958,0.6850972303978801,182.40137631441155,181.58856449222566,182.4477040872574,69.14227081303468,68.8877983906068,70.70413857473443
0,27,103.42375055948894,23159.376056113393,23500.790389858415,21658.505695319247,119.56313917927227,120.90983506003022,114.96708153480292,0.6640179408338311,0.7102615437338095,0.6661143888831639,160.25990098062158,159.9895730061531,159.86561151480674,55.064710008940835,55.0654686318622,55.737701688252926
0,28,103.74983342488606,20114.905799430246,20635.560949574778,18959.63043877821,111.37618219987334,113.6887787643969,107.94943951767684,0.6497891316707701,0.6957548017229619,0.6603816665485354,176.17101386402547,175.424019061327,176.21037177944183,66.70599305876696,66.49271853688256,68.1160835236368
0,29,102.86562665303548,24073.087721802687,24412.820109289674,22503.800487912406,121.64086991367023,123.19474427524209,116.88979263180494,0.6492872431836438,0.6911302973344142,0.6559027738076871,155.19516855908432,154.92644960474968,154.8484773349762,53.446345519832214,53.416683839421204,53.978350213479025
0,30,102.86752891540527,19803.18944879219,20380.811678513044,18756.991607062184,110.27587497265917,112.89529975953698,107.30568615907431,0.6346300820290948,0.6756435108035307,0.6532203543069183,178.2734288897564,177.43005888390542,178.34705400919916,70.64498407891853,70.40429847116563,72.03019822000753
0,31,102.03306516011556,24222.33060681631,24607.272894717982,22678.495454946984,121.57829578547955,123.29060000005364,116.8538437680602,0.6156681806774381,0.6525282349759934,0.6235399490087395,153.3720139789482,153.00812672686578,153.0725459663868,55.43356769361161,55.29943783855618,55.997237897787464
0,32,101.99938106536865,19734.59348931242,20293.971355315323,18662.436403922253,109.90983330569944,112.32550899353623,106.70460179513692,0.6224826261294517,0.6605306786076343,0.6406522341303039,177.13791685239474,176.27468984222412,177.24608817601205,69.16530428981717,68.96461474259677,70.37638556537271
0,33,101.26756413777669,24525.2030561781,24932.25606884413,22960.501171779342,122.12190861711186,123.96727982512117,117.32698825854062,0.6008239270384312,0.6338708149767162,0.61216590604377,151.317244603316,150.88942495059968,151.07999553442002,55.5134234905205,55.32872176604317,56.05765087692762
0,34,101.42144807179768,19974.527963117634,20570.821837380765,18900.043505796053,110.19088314293107,112.75087078252434,106.98732356160879,0.60161678703986,0.6360682686970951,0.622773267713892,174.97671296781303,174.086381203413,175.12602155947684,70.17883050158841,69.96595871801354,71.36912556933126
0,35,101.02032311757405,25648.876695539675,26082.049514756887,24024.238590270917,124.63044636015377,126.52537191215157,119.65988030666112,0.5778422719547505,0.6057146943004224,0.5888850365331137,145.52779222711922,145.0958056576252,145.31626113820076,55.38943965457172,55.16284781483001,55.94965100299943
0,36,101.05067857106526,21095.026161793765,21725.623519716926,19912.294240575415,112.80666811220131,115.50259049978852,109.22407780283689,0.5801637391376232,0.6123351249451349,0.6007975429288444,167.64733054367701,166.74461039304734,167.80843528413772,68.13582874954358,67.8942021187923,69.21461446391037
0,37,100.42978096008301,26576.655388045157,27065.688071071963,24905.58786828429,126.79152190571806,128.836556845814,121.66546776455641,0.5631763466729378,0.5893846637745846,0.5740013731601518,140.93661268178124,140.42387578845023,140.77775817251205,54.863554960061336,54.64624255449337,55.4180449198234
0,38,99.98976707458496,20367.929309899515,21062.907023060267,19310.908451175408,110.76313452091595,113.70312035122514,107.64126433509588,0.5739619298228233,0.6052935480880681,0.598094436544686,171.59227376585702,170.58934498929978,171.76142966389656,71.21166349396123,71.00199175726914,72.18637694518404
0,39,100.19057591756184,27138.074091784478,27627.674151275645,25463.151779027292,128.0099040576893,129.93927077046035,122.99698963278531,0.5507468701172918,0.5731098023507453,0.5648924819183884,138.0013357990831,137.62971667337416,137.8307171816826,55.28039113852621,55.11667425021359,55.762650088610854
