,epoch,train_loss,train_mse,test_mse,dev_mse,mean_error_train,mean_error_dev,mean_error_test,mean_rel_error_train,mean_rel_error_dev,mean_rel_error_test,mean_pred_train,mean_pred_dev,mean_pred_test,std_pred_train,std_pred_dev,std_pred_test
0,63,119.23676300048828,19691.382783998102,26365.80875198309,34506.41650301819,116.91451680660248,151.43001499176026,132.5296688079834,0.8682465139693974,0.6230806186116471,0.555289157186101,181.92246678670247,155.69918670654297,183.26725654602052,52.296252848704825,45.47270979133343,45.141313216266816
0,64,122.26862335205078,19828.178520429195,26738.803390417394,34907.102602375744,116.99993792374929,152.33347110748292,133.25070266723634,0.8563850573996239,0.6218982464495442,0.5524852366795033,179.81772117614747,153.97658157348633,181.1576789855957,51.774975246885944,45.044987991396816,44.72923313204499
0,65,118.08670043945312,19963.12879021843,27093.69713778854,35285.39248340594,117.07249740759532,153.1733892440796,133.9165817260742,0.8450616898407634,0.6207474483940291,0.5498106478474492,177.84586435953776,152.36800422668458,179.18615112304687,51.29577082497702,44.652770950872686,44.35036511088624
0,66,117.24771118164062,20066.056956432894,27362.498535579285,35573.89704881139,117.1055167277654,153.80520191192628,134.39432830810546,0.8357433161918101,0.6198593551528129,0.5475539664684076,176.33583380381268,151.1484619140625,177.68495407104493,50.95173975091894,44.37973561870201,44.08623065348195
0,67,114.32627868652344,20103.086916306354,27477.243898823206,35698.539004862294,117.06896754105885,154.07908954620362,134.56135597229004,0.8298696819635459,0.6194802123073853,0.5460865089992506,175.6236551920573,150.61351165771484,176.98367195129396,50.838625549530455,44.314878745159795,44.0205571063607
0,68,119.3472900390625,20092.2821337935,27481.986959520924,35705.347060578795,116.9860208272934,154.10206661224365,134.5130428314209,0.8263931806387198,0.6194734217953466,0.5451614155206234,175.46856161753337,150.5616382598877,176.83205757141113,50.893516163537,44.40336848014355,44.09023566397116
0,69,117.74600219726562,20014.724777573083,27337.524695179192,35562.386776136234,116.83049046993256,153.7973829269409,134.1559658050537,0.8259902808806774,0.6198513735629952,0.5448385609491609,176.04972559611002,151.12710304260253,177.41933937072753,51.15721880903896,44.677896613287814,44.34126380312203
0,70,119.93766021728516,19925.311409136517,27165.389078522818,35396.505284042156,116.65990731716155,153.44243335723877,133.7420684814453,0.8260835017215397,0.6203187350142416,0.5445196286494549,176.7572910944621,151.79454040527344,178.1353515625,51.458088362633816,44.976598543397174,44.63277655045673
0,71,117.82756042480469,19817.451934106084,26946.656831769076,35184.79650413685,116.46705148220062,152.9857316970825,133.2227642059326,0.8269875372998089,0.6209303178596535,0.5443133677397174,177.6863524754842,152.65553283691406,179.08227424621583,51.82999605200442,45.34347834345138,44.9810554823987
0,72,119.0796127319336,19699.76990413182,26701.038356538833,34942.25186325193,116.25905295213063,152.4611005783081,132.64132385253907,0.8283891396048931,0.6216236761189078,0.5442016532625211,178.75885372161866,153.64903144836427,180.17527542114257,52.25181375702528,45.757528101792204,45.370461319772424
0,73,113.4061508178711,19507.14309626151,26279.27039167054,34507.84769482746,115.95863174597422,151.5012758255005,131.6829620361328,0.8338022743757886,0.6228703436482708,0.5449695718208567,180.79540379842123,155.46831207275392,182.22203903198243,52.947449643513146,46.41563067314394,45.99861800899631
0,74,116.01737976074219,19333.13357478799,25889.80708401044,34105.645997186504,115.66867304642996,150.59931926727296,130.76827087402344,0.8386467908936253,0.6239769845905035,0.5455767284537196,182.6949717203776,157.16884574890136,184.13116149902345,53.5920930058571,47.028022902990735,46.59525740446451
0,75,116.20912170410156,19151.07534679404,25471.020832697424,33677.63157914301,115.38990666866303,149.6255605697632,129.76815032958984,0.8442858821846656,0.6251822019147721,0.5462813698934911,184.78331705729167,159.01944847106932,186.2339126586914,54.294048486639674,47.69079037483839,47.24532356750389
0,76,117.52545928955078,18940.00474303452,24956.852864416294,33141.127605181005,115.19165303707123,148.37439975738525,128.5217212677002,0.8528612146114091,0.626785890864256,0.5475341657198782,187.4939816792806,161.3989990234375,188.95626640319824,55.20216436991668,48.53146057359114,48.06862764209357
0,77,118.82169342041016,18764.78248723062,24523.42064398793,32692.24815427997,115.06308724880219,147.31180896759034,127.42901077270508,0.8599513951349775,0.6283365650772539,0.5484469644673313,189.79811674753824,163.4539352416992,191.2569778442383,55.97815912607605,49.26481260196819,48.77033735927837
0,78,116.4001693725586,18564.896569916913,23989.03456640271,32129.805851386256,114.93765695095063,145.93948497772217,126.05435142517089,0.8699635038591342,0.6303426735404553,0.549890503801467,192.80249347686768,166.10292701721193,194.25587272644043,56.98713948545983,50.20773437814212,49.66612231626934
0,79,116.97700500488281,18396.94232228006,23521.44202774368,31640.567694228503,114.80548048814138,144.7713285446167,124.7988712310791,0.8787187914835555,0.6327812030992087,0.5510734519179815,195.51313877105713,168.5036708831787,196.9423038482666,57.901896082807845,51.07397699473239,50.47909397283169
0,80,116.2943115234375,18235.30534485908,23039.590170874082,31137.96285567903,114.66719714005788,143.70414791107177,123.46570091247558,0.8883880663441935,0.6367305460120163,0.5523548797349025,198.42141965230306,171.08110008239746,199.8077007293701,58.88935783280686,52.02004991046441,51.35000532673473
0,81,115.35420989990234,18115.316386587787,22680.859278289492,30785.24230665049,114.51488530635834,143.01222896575928,122.42036361694336,0.8946245355930744,0.6406654827006295,0.5528613714581687,200.56337025960286,173.03369331359863,201.88020935058594,59.64635888208831,52.78793019094872,52.01442991169718
0,82,115.40251159667969,18011.29083680171,22351.56332106735,30468.419326412793,114.36444350083669,142.5798028945923,121.43697204589844,0.9002487756846492,0.6454530102636282,0.5532367301456312,202.55794315338136,174.8634941101074,203.80522689819335,60.36486933356338,53.51830761306127,52.640645646214324
0,83,113.3709716796875,17927.960281583575,22091.098362314624,30230.140580902273,114.21131144364675,142.25808811187744,120.63287315368652,0.9039997562105941,0.6496179395804094,0.5532526769118749,204.12267379760743,176.32558670043946,205.29365882873535,60.95970352110413,54.13319264737276,53.154803986631414
0,84,114.58140563964844,17857.84058224223,21885.301901600586,30054.372152960404,114.05271209875742,142.02809047698975,119.98080749511719,0.9061052840483517,0.6531845091892461,0.5529675581250748,205.3359692891439,177.4768451690674,206.42483520507812,61.460829741598424,54.65306096159967,53.581660342161754
0,85,117.89326477050781,17816.19436499898,21817.768246254844,30033.058732781083,113.90648279984792,142.03778133392333,119.73021926879883,0.9039051382307295,0.6549158043999459,0.5518474755684772,205.5549415588379,177.76998329162598,206.58609848022462,61.667731868802605,54.90591668345465,53.767166402001195
0,86,115.80357360839844,17797.989062778455,21860.209532691315,30133.430846794297,113.77616447607676,142.23872623443603,119.79474449157715,0.898219236961099,0.6551113239718783,0.5499731442754485,204.9623348236084,177.36785964965821,205.95251579284667,61.636233567207285,54.935554240261084,53.744530658338675
0,87,112.63532257080078,17776.067897921268,21874.509894676932,30201.764092026813,113.64632445176443,142.38483905792236,119.76484451293945,0.8933453565321835,0.6556019282163456,0.5481554863182441,204.5804023106893,177.1409828186035,205.52886199951172,61.680836201379165,55.02621804067443,53.77789772123675
0,88,111.86077117919922,17757.060640845193,21896.3569553098,30274.426330346218,113.52081817785898,142.53469104766845,119.75808563232422,0.8882719278704095,0.6559138355733084,0.5463332562622721,204.16083221435548,176.87554931640625,205.07801055908203,61.717899743317766,55.10198667650234,53.814408604596025
0,89,111.80142211914062,17726.63166365607,21874.29029884163,30289.524570728885,113.38503727118174,142.5791051864624,119.63427810668945,0.884679169751566,0.6565847376367965,0.544922786578743,204.0814701716105,176.8935489654541,204.96671981811522,61.8345518914188,55.238436842648014,53.92630403673233
0,90,116.61951446533203,17706.497996659127,21904.395189853927,30365.682962115425,113.24996831417084,142.71930255889893,119.6565933227539,0.8793819763433903,0.656702962909616,0.5430984477181706,203.62882868448892,176.59751892089844,204.4767189025879,61.850486300709626,55.29587287578991,53.95250681279036
0,91,111.88026428222656,17701.992698012364,22003.566893268893,30518.920782459645,113.1200649023056,142.97731533050538,119.87204093933106,0.8719763219339353,0.6559698397991028,0.5408108345482365,202.70442072550455,175.88851432800294,203.51243782043457,61.7347187789339,55.2380437480884,53.86468207240843
0,92,114.96685028076172,17710.56652789075,22148.388929221932,30724.064447206772,112.99544993241628,143.3163824081421,120.21224250793458,0.8634826458932575,0.6546739640877903,0.538319661299895,201.4675755818685,174.90235176086426,202.2482738494873,61.51003821007232,55.08560164399806,53.68649989213931
0,93,111.93443298339844,17709.66255221564,22241.645060880594,30870.811824606626,112.87018913427988,143.56091213226318,120.39763488769532,0.8566383784944137,0.6539450920100323,0.536241861374027,200.59831123352052,174.2296657562256,201.36664581298828,61.38655949359859,55.02582875136921,53.59685435618512
0,94,112.6571044921875,17697.73064589108,22281.43163772204,30958.321287412826,112.73965871334076,143.70200595855712,120.42623443603516,0.8512970534487544,0.653693962089041,0.5344134373424343,200.09433085123698,173.8614730834961,200.86143951416017,61.36946987965729,55.05713905174333,53.61106959092612
0,95,108.75845336914062,17665.718160009368,22246.37958462628,30960.17976973171,112.59947526454926,143.70825290679932,120.24881324768066,0.8479547099007431,0.6543018206530272,0.5329162098189857,200.08938376108804,173.9330581665039,200.8491382598877,61.51279934344602,55.23360023142707,53.76292431995023
0,96,114.8783950805664,17664.437656735656,22319.131813123196,31078.144177180402,112.47576336065929,143.9638822555542,120.37317848205566,0.8415814713040214,0.6540337860019065,0.5308396164567238,199.3555176417033,173.40069084167482,200.12560844421387,61.448372269913364,55.224249483645366,53.72882653760483
0,97,110.18262481689453,17657.076657145746,22369.568566812588,31172.452817147074,112.34820204575857,144.18280544281006,120.43576393127441,0.8359426325608973,0.6540645518627983,0.5289400108308168,198.78470986684164,173.01127967834472,199.56593894958496,61.42791180559898,55.26404782493473,53.7417020410159
0,98,117.66836547851562,17632.607853977508,22365.937030469355,31208.56703158979,112.20412423610688,144.27306308746338,120.34667091369629,0.8316652729379463,0.6544991222970042,0.5272608158452616,198.57006829579672,172.9220718383789,199.35289039611817,61.51712245239698,55.40308391882716,53.85493208746957
0,99,115.65692138671875,17578.0434847615,22265.069211188824,31138.11376115986,112.03390398820241,144.12084712982178,119.98495616912842,0.8297509093105222,0.6555847853573841,0.5259733659864358,198.98292274475097,173.37468376159669,199.7613664627075,61.80091771129926,55.7209404926419,54.14617612599491
0,100,111.78997802734375,17488.34981093295,22040.287361628147,30932.512284070923,111.84004253546397,143.70659732818604,119.27251834869385,0.8312516980176066,0.6577623629563921,0.5253089749152622,200.22945130666096,174.5390380859375,200.99135036468505,62.325861351271726,56.25681646214293,54.6533969023234
0,101,107.2519760131836,17414.70251053411,21870.071193328964,30787.626652220613,111.64866616725922,143.48367252349854,118.7013017654419,0.8312692451318031,0.6597760411162804,0.5243197289665735,201.1154275894165,175.39612197875977,201.86708889007568,62.74376522382696,56.701897130301994,55.07129489116092
