,epoch,train_loss,train_mse,test_mse,dev_mse,mean_error_train,mean_error_dev,mean_error_test,mean_pred_train,mean_pred_dev,mean_pred_test,std_pred_train,std_pred_dev,std_pred_test
0,1,251.54513549804688,83438.74553435924,84650.86156480905,85559.14787513006,251.53477050248534,255.6201720079407,255.1425711721927,0.04135703753679991,0.04090030465275049,0.04126579605042934,0.009717885992178937,0.009345186113497264,0.00992429731908531
0,2,251.5278778076172,83430.60553778491,84642.7901382296,85551.108280735,251.5180665416643,255.6036093476787,255.1259799795598,0.05806099835783243,0.05746296491473913,0.057856988683342936,0.014676269749781364,0.01417905460249733,0.015048463484071883
0,3,251.5112762451172,83420.7970959852,84633.1323823362,85541.47795269723,251.49785637156418,255.58364981271328,255.10595132377,0.07827116845796506,0.07742249988019466,0.07788564447313547,0.02174355220513891,0.020984810218611514,0.022285932096764573
0,4,251.49005126953125,83409.0244247891,84621.45720377192,85529.87699497087,251.47357921743145,255.55967052269727,255.08170842662454,0.10254832259068887,0.10140178989619017,0.10212854161858559,0.030315748939485774,0.02943875570197201,0.03104008817902844
0,5,251.46453857421875,83395.24807898862,84607.89515659302,85516.16776002006,251.44523004766555,255.53147799592466,255.05356771249325,0.13089749235659837,0.12959431666880847,0.13026925574988127,0.03924099484070785,0.038194350680444605,0.04024460909241761
0,6,251.4359130859375,83379.75070319008,84592.51647258976,85500.6704098102,251.41336768470705,255.49967953521758,255.02184830226005,0.1627598553150892,0.1613927773758769,0.16198866598308087,0.04846304708882189,0.04704592827134117,0.049599581494044365
0,7,251.40553283691406,83362.70411129811,84575.64287460088,85483.69441329433,251.378371003444,255.4648556829244,254.9871012636274,0.19775653657813866,0.19621662966907025,0.19673570461571216,0.05841956379148294,0.05658205117805962,0.05971667997609747
0,8,251.3705291748047,83344.24687186244,84557.330179936,85465.32250335246,251.34043665970364,255.42711413867772,254.94938195243478,0.2356908803184827,0.23395817391574383,0.23445501580834388,0.06961676734780094,0.06729479883261755,0.07123732352209733
0,9,251.3353729248047,83324.31229063307,84537.57286859803,85445.50662539311,251.29938431834182,255.3862971828878,254.90855700582267,0.2767432216803233,0.2747751297056675,0.27527996242046354,0.08238350579596561,0.07943042544259227,0.08442328228819002
0,10,251.29127502441406,83302.77063896578,84516.24644226569,85424.11269332276,251.25490876960257,255.34204912409186,254.86433854438366,0.3212187704195579,0.31902318850159644,0.319498423859477,0.09697184726519847,0.0934247757165343,0.09944798916759086
0,11,251.24594116210938,83279.40955395203,84493.18320640917,85400.97035367513,251.20661320491382,255.29402382481842,254.81636330913753,0.3695412807787458,0.36704848777502774,0.3674736591055989,0.1137143159144516,0.1093499249774743,0.11659885561601399
0,12,251.19573974609375,83254.02396201638,84468.19437240004,85375.86862235809,251.15427414468178,255.2417492138967,254.76415321461857,0.4221662501866619,0.41932309869676826,0.41968375362455845,0.13291925466465804,0.12758518377914801,0.13607821188507593
0,13,251.14537048339844,83226.41134719357,84441.0262514557,85348.57069187725,251.0973653998971,255.18479356341064,254.70726495906712,0.4795064289867878,0.4762787491828203,0.47657200917601583,0.15457925883347123,0.14823400919793694,0.15808085527105414
0,14,251.08529663085938,83196.3582682263,84411.4637492333,85318.81262454257,251.03544072677693,255.12263280250133,254.64518291205167,0.5420128903289636,0.5384395100921392,0.5386540561914444,0.17876653050733127,0.1713953357747163,0.1827874175306375
0,15,251.02589416503906,83163.54472268536,84379.29115469762,85286.31661690677,250.96776010759174,255.05478160887958,254.57744376271964,0.6103265191862981,0.6064235505461693,0.6063932055234909,0.20570039046097272,0.19729576324298478,0.21019865239760643
0,16,250.9541473388672,83127.71976225132,84344.13922692116,85250.88709449297,250.89388841599225,254.98129316031932,254.50332606717944,0.6850277979671955,0.6807486826181411,0.6805109010636806,0.2355077365934603,0.2260079061289207,0.2406136497479342
0,17,250.87562561035156,83088.4813973286,84305.62032937081,85212.13279760927,250.8130027101934,254.90078792586922,254.42210180446506,0.7669144030412038,0.7621662221848965,0.7617351637780666,0.2684090539892009,0.25759871281756624,0.27421145752549786
0,18,250.79562377929688,83045.34096814644,84263.39133501844,85169.68472333933,250.72412176810204,254.81256323330103,254.3330601385236,0.8569878171135982,0.851387674883008,0.8507768297195435,0.30461823171325864,0.29224592241988434,0.3110606369212873
0,19,250.6982421875,82997.89959885519,84216.96566040986,85122.93322649048,250.62685578363636,254.71546495378018,254.23632267802952,0.9561592794209719,0.9495729583501816,0.9486385196447372,0.344473541630266,0.3302437119513788,0.3513061048477279
0,20,250.603759765625,82945.54025297439,84165.74928400226,85071.41694868631,250.52015901496014,254.60829251021147,254.13078263670207,1.0657058824598789,1.057934822142124,1.0566569513082504,0.38819415285821984,0.37199957981113685,0.39565044490616397
0,21,250.4999542236328,82887.64722505648,84109.20010933522,85014.38095826347,250.40227234497667,254.4896351455152,254.01416306018828,1.1868688290317853,1.1779586423933506,1.176069469153881,0.4366443993968181,0.418142689110833,0.44466967026331106
0,22,250.37156677246094,82823.46629233993,84046.50555157162,84951.04011408925,250.27190057535967,254.35780489206314,253.8847873020172,1.3212989199658234,1.3113326704502106,1.3085561487078667,0.490796992452228,0.4696007643762699,0.49924437290953144
0,23,250.24574279785156,82752.17879907649,83976.80550909939,84880.61994584676,250.12701030502717,254.2123492488265,253.74069128155708,1.4707042723397414,1.4597674480080605,1.4560808250308037,0.5514501751193628,0.527423808057964,0.5603613688514356
0,24,250.07989501953125,82672.93823390716,83899.44994660927,84802.267147406,249.96672787562014,254.05054255411028,253.58048981890082,1.6368084368109703,1.625102678090334,1.6200689958035945,0.6192337330084302,0.5927087341506314,0.6289028810306377
0,25,249.93643188476562,82584.656628456,83813.43353856995,84715.05642418197,249.78880821074048,253.87021792531013,253.40231056928636,1.82207548002402,1.8093389666080475,1.8025086256861687,0.6954907524893837,0.666478556933457,0.705762753313025
0,26,249.74859619140625,82485.87844445041,83717.21511936512,84617.53352614159,249.58946611210703,253.66887089192866,253.2042618960142,2.02968446234862,2.0157233721017835,2.0066436007618904,0.7806637988374353,0.7493264594086716,0.7913684058027823
0,27,249.54664611816406,82374.86685148797,83609.18517269702,84507.87436998583,249.36602935915192,253.44544543504716,252.9817255243659,2.26320114115874,2.2478267681598663,2.2358799254894257,0.8745116969469449,0.8400601709296701,0.8852914507195804
0,28,249.32431030273438,82250.05829819017,83487.59402173223,84384.54655803915,249.11677636499206,253.19445579707622,252.73128286719322,2.525837997496128,2.5086535280942917,2.493681615293026,0.976981857075516,0.9389127632329006,0.987746953138294
0,29,249.07237243652344,82110.55343123799,83351.44214138832,84246.40658719273,248.83857855126263,252.91462636739016,252.450835352242,2.8194470749298732,2.8006019124388697,2.78224270761013,1.0891277196999043,1.047570104342209,1.0998652952512995
0,30,248.80662536621094,81955.57576790616,83200.14295126936,84092.96312252227,248.5305552517871,252.6080329707265,252.14009797155856,3.145975468059381,3.1251434978842734,3.103046504557133,1.2131281436405803,1.1680919800940508,1.2240704566636478
0,31,248.47154235839844,81783.69797812385,83032.38502714944,83922.88514945052,248.1891285662353,252.2713140499592,251.79718510061502,3.5087310765186945,3.4853698229789734,3.459292979836464,1.3510631562353075,1.3019827347485566,1.3620096160413868
0,32,248.15243530273438,81593.07058993937,82846.31076447554,83734.2576892911,247.8104188339412,251.89893567442894,251.41703687518836,3.9117949932813643,3.885576620101929,3.855339864492416,1.5046002508861562,1.4511260713428646,1.5158507490546902
0,33,247.7758331298828,81381.55488434603,82639.60528198193,83524.85766034723,247.38992968266209,251.4897436696291,250.9983624854684,4.359970822334289,4.330797439217568,4.296194184422493,1.675179621992818,1.616761593204771,1.6866411492279927
0,34,247.35443115234375,81146.7813565631,82409.86794343046,83292.26424471487,246.92448459252716,251.0362328529358,250.53612374335526,4.8585373695691425,4.826413999795914,4.787136546969414,1.8643223369783566,1.8011087271546413,1.876279500911127
0,35,246.88674926757812,80885.94474252802,82154.36201533332,83033.91472075508,246.40623269721866,250.53125849068164,250.02420176833868,5.413770140210787,5.378313964009285,5.334307516813278,2.0737852396685397,2.005888097260947,2.086362929781159
0,36,246.3288116455078,80595.85078403317,81870.48822872172,82746.57435866138,245.83052554294466,249.9683219331503,249.45401911526918,6.03284587085247,5.993541736006737,5.943833698630333,2.3058411948078557,2.232461659998416,2.3194159427141816
0,37,245.7931365966797,80272.50833541057,81554.12046892999,82426.03757232998,245.1900241699318,249.34272575795652,248.8163788446784,6.725031245152156,6.681468443274498,6.624997342824936,2.562998781412137,2.4833780859478134,2.577342093737449
0,38,245.16380310058594,79909.8697603403,81199.55082647716,82066.71370311429,244.46986918811996,248.63871474325657,248.09878229051827,7.504637458920479,7.4559670954942705,7.392008016705513,2.85395498204831,2.768224759128149,2.869383653497117
0,39,244.40609741210938,79503.53918740113,80802.37711226386,81664.6094843056,243.66243025506537,247.84718440890313,247.29784003227948,8.381500034133593,8.326764817237853,8.254426019191742,3.185664312304383,3.092448999424021,3.2015677771319817
0,40,243.6772918701172,79051.4107072534,80360.51097984845,81217.20641891491,242.77041501666108,246.97425680041314,246.41218315929174,9.361321691274643,9.299984369277954,9.21794470191002,3.555367431271021,3.4542864366837214,3.571646766767433
0,41,242.72740173339844,78549.17421217954,79869.5483762775,80720.35259157265,241.77986469690998,246.00376355290413,245.42691418260335,10.455308334827423,10.385911195278167,10.293865200281143,3.9671159006716206,3.8566527072865537,3.9831491552029776
0,42,241.70896911621094,77992.9137139552,79325.41106832099,80169.38553291732,240.67881206020712,244.9274529373646,244.33080223292112,11.674246081113814,11.596753046512603,11.492928924560546,4.425336609062137,4.304717414318454,4.440610901983748
0,43,240.64193725585938,77379.19429836042,78725.36134933964,79561.0573901563,239.4654794202745,243.74358289957047,243.1267208775878,13.027435793876649,12.940912100076675,12.822771750688553,4.93079982649686,4.801253023994457,4.944730625240586
0,44,239.4326171875,76703.57382491861,78063.95659309668,78891.94863850542,238.1281845572094,242.43856929779054,241.8079908117652,14.527935347557069,14.430397833585738,14.29862473845482,5.493370444635061,5.350675118822251,5.504542111549723
0,45,238.13458251953125,75957.56351358093,77333.54671906566,78153.16096058855,236.6507710133493,241.00428237199785,240.36393627017736,16.198332674503327,16.08885665535927,15.941829622983933,6.122864186809754,5.96530999195174,6.130979477285381
0,46,236.59115600585938,75131.41421072908,76525.01967414959,77335.649313135,235.0161084002753,239.4097324359417,238.78516758650542,18.065015071233113,17.941368703842162,17.777485256195067,6.828378053814785,6.655183464887748,6.832716136344873
0,47,234.9099578857422,74217.38186894429,75630.32089111271,76431.1676507487,233.20759643579524,237.64461692214013,237.03202268093824,20.151913482348125,20.012268080711365,19.829934103488924,7.617184211323119,7.427797366787261,7.618823760540535
0,48,233.1495819091797,73205.94438871651,74640.2311832205,75429.50359516458,231.19330902601283,235.69291623711587,235.12262420386077,22.4891925907135,22.33226467370987,22.128725328445434,8.500288345278193,8.293003377660733,8.50000132974869
0,49,230.99755859375,72082.94124916573,73541.10249746667,74317.41141555783,228.94968432133396,233.5113707125187,232.97468982666732,25.119245053927102,24.941971018314362,24.715392005443572,9.496139780104247,9.268263471630304,9.49572805706508
0,50,228.802734375,70842.91054182268,72327.41145090827,73089.13755124112,226.4835259201626,231.10351598143578,230.56745716065168,28.06512435277303,27.865419878959656,27.611822106838225,10.604081312708063,10.353797786817287,10.602943272646622
0,51,226.39862060546875,69479.6603009399,70992.56604167487,71738.27828057802,223.77056513175367,228.49037855267525,227.90029595106841,31.35807363351186,31.133582627773286,30.84984627723694,11.835842813927806,11.560786252321265,11.833990986049256
0,52,223.5623016357422,67984.52390182426,69528.59909420845,70256.68341120215,220.7998824416101,225.61350217223168,224.96868991345167,35.03848864952723,34.78619951725006,34.46808745622635,13.20455970699657,12.90367952198317,13.201728558992656
0,53,220.71412658691406,66349.78392282836,67927.10159667917,68636.8520219752,217.5783469655613,222.41886468291284,221.7356231328845,39.150560290813445,38.8664529466629,38.510848050117495,14.726032654615244,14.397243269527072,14.722800827095645
0,54,217.4532012939453,64568.30957650695,66180.76647547659,66871.58583334557,214.0977719992896,218.94091373324395,218.22321991175414,43.74456151644389,43.424141788482665,43.02736689090729,16.417955364621626,16.058646608030173,16.413587206141838
