,epoch,train_loss,train_mse,test_mse,dev_mse,mean_error_train,mean_error_dev,mean_error_test,mean_rel_error_train,mean_rel_error_dev,mean_rel_error_test,mean_pred_train,mean_pred_dev,mean_pred_test,std_pred_train,std_pred_dev,std_pred_test
0,11,126.30501810709636,22559.211898542984,22142.548116261612,22617.84043756535,127.90385196160277,128.5456831292212,127.06715083661676,2.755529486761686,2.3147556629633,2.728576708498487,291.91627808125816,288.33379955291747,291.4607524147034,61.48647426996843,61.306167598101695,62.0919494971896
0,12,127.47544860839844,21724.875693540424,21257.790808471116,21860.426030283186,125.90302092980345,126.79577028742433,124.97269881406426,2.607470147633306,2.1990846180500623,2.5781943587898617,283.0985903625488,279.52161476135257,282.6637286605835,61.00617997327844,60.80215594351446,61.56296621066746
0,13,124.72431945800781,20438.408161568426,19883.253857879125,20734.097493411868,122.69700574349363,123.89099882212281,121.52921392408014,2.341578313264091,1.984102030991437,2.310142798529818,261.8613225059509,258.4579706916809,261.4580928916931,57.789207372631324,57.570704103803905,58.28077684979006
0,14,122.11485799153645,20090.96247019203,19450.463433103934,20535.862772744396,121.44689166815083,122.812873555094,119.87349475064873,2.0847909980268,1.7762907481079742,2.051205047953946,239.89709183311462,236.68861185073854,239.52276321411134,54.21395724000374,53.99323290378147,54.652898440144064
0,15,121.49405415852864,20451.23743354749,19749.37131456523,20996.053817473494,121.75922474399209,123.31175641718507,120.00170921483635,1.8987959853515968,1.6273016982004809,1.8628399886693767,223.95993573506672,220.88778759002685,223.59862843513488,51.7556685212122,51.53091665656536,52.159727111473615
0,16,121.90214029947917,20771.46718343455,20036.753483550656,21364.256353548808,122.14070878139138,123.75605457392335,120.29290769925714,1.7950190866089308,1.5465487503555195,1.7574375457514455,216.60238233502704,213.57061511993408,216.24345626068114,51.02372335247388,50.79233403087154,51.409491997899586
0,17,122.0601069132487,20673.82429339707,19933.416566224463,21272.096172186095,121.83482641330362,123.48205105677248,119.99297996678948,1.763544739022182,1.5266729496491314,1.7243074706541544,217.632854733785,214.53575827789308,217.26241654396057,52.069506760671324,51.82752010318464,52.45446090075318
0,18,121.57007090250652,20314.884789963104,19587.083468978988,20888.692090038418,121.12041202528277,122.77443609705567,119.33875023809075,1.7786190134067548,1.5466132490465903,1.7380873583941825,224.38783210754394,221.1511618347168,223.99826259040833,54.38456295026502,54.12784087002988,54.77766598350717
0,19,120.8616943359375,19995.66274005514,19285.995016970133,20526.52655248033,120.53912864795328,122.15530408754945,118.81839355245232,1.8132188273899112,1.5838023089442814,1.771416438583519,233.74847738520305,230.33372560310363,233.3272595424652,57.34136027823013,57.065310761629014,57.74555961151141
0,20,120.40528106689453,19867.79143156017,19170.242866941466,20357.951322523786,120.33644143787026,121.92599669161439,118.7058965984881,1.8360565782831002,1.6122490594689916,1.7937971237685337,242.10208748753865,238.5115701236725,241.64431574249267,60.18907199846505,59.88909784727714,60.59553798775081
0,21,120.27557373046875,19852.73209592025,19155.132481306624,20323.17371641726,120.2679516034027,121.9005293854773,118.66809808316827,1.8241385765945666,1.6123471073292832,1.7825187585564644,246.84170773506165,243.11867277145384,246.35688109588622,62.379770118087514,62.0527432103592,62.77137780209279
0,22,120.18233489990234,19830.5464985785,19117.804221686907,20311.53102983007,120.06629627814888,121.74113916102051,118.43151594892144,1.768863109378765,1.575588062060139,1.7281563220466882,246.80296524906157,243.00467723846435,246.2941541557312,63.65522043900507,63.30314544544441,64.01537147350408
0,23,119.93532053629558,19795.121521425146,19056.78287532791,20318.91815623654,119.7181420626541,121.45929028788208,118.00008152738214,1.6789122124804514,1.5087552291815123,1.639051344413212,242.65583231576284,238.82874127960204,242.1271947555542,64.15028623656183,63.76668076204005,64.46584819435986
0,24,119.59008026123047,19813.83851246765,19046.68760539201,20395.750535545187,119.40133875067035,121.24938375940918,117.58908646169304,1.5771121282469354,1.430595674464553,1.539543976836306,236.5952335910797,232.76897620391847,236.0440850391388,64.25314641325144,63.82411275969729,64.50642124816088
0,25,119.3164800008138,19885.009979987477,19093.479276706283,20521.762265469188,119.19473158533374,121.19897155848146,117.32507866635919,1.486803352913832,1.360382182056535,1.4521184101135018,231.3126887222926,227.46340491867065,230.72822718429566,64.51401067862459,64.04776729783727,64.69709737743106
0,26,119.12064615885417,19914.772169649066,19109.02735226541,20584.395643185162,118.99469234068195,121.12412373915315,117.09407149186731,1.4245830866875597,1.313212711050336,1.3914572820865099,228.99890471458434,225.075217171669,228.35960452747344,65.33824903995082,64.83636935213916,65.46736585108624
0,27,118.88311004638672,19839.96152560203,19032.89844489513,20514.06923204739,118.70468057679136,120.88915726843476,116.79877869954706,1.3943766082803495,1.294004505062744,1.3625234170275118,230.33181019655862,226.2934579267502,229.61433081245423,66.6973071698313,66.15302334971122,66.7958055527004
0,28,118.57091522216797,19716.682142014626,18917.512187126726,20375.235152696063,118.39598754071196,120.5962970160544,116.52371270623803,1.383407476111646,1.291726374933232,1.3531669689078574,233.84564141178132,229.67303704929353,233.03479391765595,68.30803671440721,67.71605569646853,68.3874939423518
0,29,118.27510070800781,19627.40250015999,18832.92728710383,20273.346855072105,118.13911579162875,120.35218805494904,116.29263237300515,1.3657897159138797,1.2841265501348607,1.3374277360263345,236.8035863321622,232.49341169071198,235.89482757139206,69.88460170599565,69.23337141122195,69.93658056894641
0,30,118.01839955647786,19581.776480782475,18786.51938816276,20239.939693553883,117.85544485504428,120.13900583687425,116.00103100410104,1.3244302505255263,1.2553169098437844,1.2969665089180642,237.10164359649022,232.65989309644698,236.0912950501442,71.15378038992947,70.4443213050891,71.16946200130694
0,31,117.72147878011067,19576.299335700834,18775.41322429198,20273.522375600962,117.5184746282796,119.93786918488145,115.62825462833047,1.2598596190766171,1.2046216317258245,1.2328991019692066,234.69196026674908,230.11833797025682,233.57620894002915,72.1734677536258,71.40267095828617,72.1463712625909
0,32,117.3912353515625,19595.661330108574,18792.18622266966,20339.822034146822,117.19261524906754,119.75958156910539,115.27223075833916,1.1917358060459393,1.148848879632729,1.1652056789179162,231.49198431801796,226.78980737543105,230.2655846748352,73.10860981773854,72.27647901546672,73.03862779767164
0,33,117.05333709716797,19570.136789268123,18779.13390927247,20343.627348444355,116.83618767121435,119.51860319080949,114.94322477546335,1.1419690909166138,1.1095667043126864,1.117691315782393,229.84218274501958,225.01618149614333,228.49223339271546,74.02536966316416,73.11604542628851,73.91888047638392
0,34,116.67376963297527,19474.36768730446,18705.578109630595,20249.565784619608,116.43952510216832,119.16453166177868,114.59788641121983,1.1122072902762064,1.0884102744833772,1.0907737794413974,230.23326668695609,225.2905926579237,228.74800409471987,75.00182672753614,74.00425572235444,74.87083380387823
0,35,116.26088460286458,19351.542006135187,18607.699923207274,20115.833476626933,116.01586185432474,118.72492094722391,114.20983126190305,1.0887087051510724,1.0723413408880265,1.0701217959141702,231.24481103378534,226.18403841805457,229.61821695566178,75.99489459886034,74.89594062376061,75.84432548203145
0,36,115.82639058430989,19264.5494441255,18545.989848834542,20029.256623441157,115.56115329791109,118.28835403206945,113.80201031553746,1.051978547346424,1.0419259379464536,1.0369968675320702,230.31911474257709,225.16924713146688,228.57213991722463,76.63606156345745,75.46290994349869,76.47322178694422
0,37,115.36935933430989,19203.590140421144,18510.14353837528,19969.950609160886,115.10686444087327,117.85079825165867,113.40449209204316,1.0110203943092686,1.005137480878274,0.9991138687110945,228.49069460806749,223.26374005186557,226.61142531919478,77.12137073360456,75.87255295951837,76.92468133599459
0,38,114.91583251953125,19095.283154780886,18428.13548732548,19842.733711999503,114.64292489510278,117.32147094237804,112.98026820665598,0.9847345148587537,0.981546851129282,0.9750969997705294,228.52869957929352,223.21238518747688,226.52974109211564,77.97802155079975,76.66593332281582,77.77048726797071
0,39,114.4361343383789,18953.018890368254,18308.881580552224,19664.1544167211,114.15135153016945,116.71578692522645,112.49929887083172,0.9670075727088234,0.9652497718068532,0.9601860454582888,230.1023290082564,224.67517521721123,227.99815197652578,79.32077991152647,77.95352537357354,79.10967982278379
0,40,113.93443806966145,18845.342728975233,18218.94389007322,19531.1846803854,113.63028904045622,116.14103274589777,111.99616361792386,0.941151962616777,0.9406244101304829,0.9363234480508914,230.52136111420393,224.97513185611368,228.3176069126874,80.68242940844544,79.2826370830831,80.47282293773809
0,41,113.40360260009766,18794.434731705616,18186.199212273375,19475.254555964948,113.07476161206762,115.58010493928194,111.47999947115778,0.9014138704575339,0.9012507595228485,0.8983651688969811,228.75779266025623,223.0931924932897,226.45234552782773,81.87456254550663,80.47856155805609,81.67378919118615
0,42,112.84539540608723,18734.927725550424,18143.514843644574,19392.664673318643,112.51463705730438,114.9537270758152,110.96497604227066,0.8675736372925573,0.8668639436501792,0.8651948939117962,227.9893524022003,222.19943989017605,225.58886356130242,83.53991017739969,82.14347733539817,83.36701132202305
0,43,112.26959482828777,18622.958613109753,18048.768837680458,19235.77898625869,111.9392572235763,114.25045922577381,110.42426863360404,0.8473988703539516,0.8471778121451413,0.8453277144263178,228.83048726254702,222.93513836684824,226.33348482528328,85.3271222183727,83.89809396822527,85.20169337536328
0,44,111.69040934244792,18577.935934046727,18021.817037722834,19172.800355175164,111.33655558302999,113.64449544247985,109.90866985067726,0.8156364981899764,0.8164560831695453,0.8142246644218719,226.90239435418448,220.94883819681405,224.30814976757765,86.55463790426447,85.09101654393166,86.45935839360419
0,45,111.0865987141927,18491.527165787058,17956.06626801085,19049.328037477928,110.7226265099744,112.94336873295903,109.32955052867531,0.7946875732020543,0.7969634337207246,0.7938546634561284,226.03428159813086,220.0409138368368,223.32103802323343,87.71985561060023,86.19564397807405,87.65160744178469
0,46,110.46142578125,18347.610967206187,17830.851238449766,18845.976764466337,110.1010901627044,112.11705628570914,108.65306342294812,0.7843804538796966,0.7871114419649154,0.7833450027857831,226.94577726387976,220.90344225031137,224.11293071365355,89.16403631398174,87.57812013755286,89.12270103170316
0,47,109.84246826171875,18294.56813225105,17791.368650038166,18772.021546185086,109.46407915722331,111.42723348662257,107.99435869386792,0.7587825027729073,0.7624744560595133,0.7569283981009588,225.15074335535368,219.09236396449805,222.22678858852387,90.35475126884837,88.75479335138164,90.3336628179546
0,48,109.2123514811198,18171.48996838703,17678.79183680999,18606.369192607108,108.81786430794995,110.60590424099564,107.2621939163506,0.7431708202158641,0.74828415529411,0.741027242174759,225.33439127790928,219.289275383234,222.35272854506968,91.81111533221014,90.16967477697581,91.80047413201655
0,49,108.55138142903645,18091.253041257773,17601.102948240252,18512.11893216983,108.13309783040484,109.83153413394093,106.53969105634093,0.7218265577869584,0.7283222560041925,0.7197324595192922,224.0688218744596,218.06477102994918,221.05947452443837,93.08886263413713,91.42921320232594,93.05985586956898
0,50,107.86326853434245,18001.92595982676,17498.03527355325,18400.212870912095,107.420951728036,109.00524716058374,105.73236745214463,0.7050362461983041,0.7128323501932005,0.7025321317903667,223.82332612135014,217.81699317657947,220.78346175602078,95.00635907429842,93.34241641411039,94.97405516365282
0,51,107.14030456542969,17920.721395262288,17404.26474025707,18309.47112647476,106.67713224718968,108.24987818011641,104.85616097709537,0.6883944079861949,0.6986877240932468,0.6849635856699249,222.87026402347286,216.9180147588849,219.7332004701495,96.51948524723657,94.8331820372542,96.46832784155467
0,52,106.40320332845052,17829.90844353116,17301.726811125063,18192.612189755353,105.88862116582195,107.41153047290445,103.91142079809308,0.6739726987251428,0.6880431798437531,0.6696999207602696,221.61619019075235,215.81903960442543,218.3060456300974,97.75394230950218,96.02548037430194,97.65095283926145
0,53,105.65259806315105,17674.159838762145,17118.86448046452,17979.664097860936,105.13731694192688,106.47308815780282,102.96893090513349,0.6677123264336762,0.6846585503759625,0.6619748807493477,222.0755661779245,216.47741635775566,218.58114672398568,99.10174921953889,97.3362728898575,98.93491339407582
0,54,104.92788441975911,17575.941081029538,16995.926560027212,17877.476496486954,104.45111406450471,105.80066371455788,102.2533150139153,0.655875672429189,0.6744707664046811,0.6494243700369515,221.39227235927186,216.01787205314636,217.88986638271808,99.97105275839601,98.26794486388462,99.80938368493695
0,55,104.26011912027995,17596.14067901626,17003.95654343709,17949.990971038722,103.86214121513565,105.46120207884908,101.8100362521708,0.6333568231267641,0.6537697822126473,0.6278992542046145,218.79616919976473,213.59852575027944,215.37237644088268,100.71651465985073,99.06462695201346,100.58384846519256
0,56,103.69830830891927,17265.26207428266,16687.92840786486,17560.37235490681,103.23091779777408,104.75129469636083,101.02272330120206,0.6425199749077749,0.6670797170967958,0.6375113202790703,223.66624119291703,218.63661871135236,220.06334184587,102.32745079745298,100.52883477311552,102.31110909088957
0,57,103.00109100341797,17243.61591642026,16714.290062768076,17584.346570702353,102.58057195952534,104.36963977882266,100.58295189842582,0.6219575530107998,0.650190182676398,0.6205091604476813,220.69032456477484,215.87414585930108,216.9579462772012,102.39759419785558,100.57759421626584,102.393342858182
0,58,102.38485463460286,17240.8537304419,16756.208543776633,17645.0782473679,101.99975686741868,104.03748878952861,100.26090334114433,0.6029374730230975,0.6332031519932309,0.6047713672569734,217.74686364958683,213.14895043092966,213.93103335863353,102.39119957612371,100.65484800305782,102.41432776435329
0,59,101.81869506835938,16928.045844435783,16466.61784316583,17333.021033803492,101.39806128886342,103.38970039024949,99.55345348915458,0.6109735826639265,0.6416482862022187,0.6124947635027925,221.68971340302627,217.23810797429084,217.79071533995867,103.4752808714847,101.80485873907585,103.6349197355654
0,60,101.18545277913411,16856.741277086097,16440.458440898743,17309.60584179813,100.8158776423633,103.0191695933044,99.17884252420068,0.598527314237904,0.629816090249229,0.6015929946326474,219.88125836259127,215.6248675675988,215.90849952471257,103.27876979991831,101.70801120878802,103.51079600007348
0,61,100.59560648600261,17062.28333687482,16715.49662687757,17598.247340236776,100.42153381519516,103.00792253783345,99.2153325072825,0.5697835621241609,0.6026117555001761,0.5758153809341018,212.89409996336698,208.8817826846838,208.84374429476262,101.76566918575057,100.32035346555207,102.02794313164434
0,62,100.22918192545573,16580.013031806713,16246.73080371195,17088.813367263967,99.69962546913823,102.19401947370172,98.28153194329143,0.5890583181667516,0.6218524242518104,0.5928005991318813,219.3545684074362,215.4563268737793,215.26362052053213,102.84791220021687,101.44316996660805,103.28913834278194
0,63,99.58777109781902,16320.96356665071,16013.864535244375,16831.922743211104,99.19636378160119,101.69948766621947,97.79983463692665,0.5969281146919425,0.6292346214707102,0.5998872277818034,222.19307636443773,218.42133917874096,218.120678786546,103.17231607944329,101.88806126361092,103.7473622563554
0,64,99.0057856241862,16317.153652287938,16056.265437515924,16865.205417167632,98.74252761461338,101.35168556627632,97.55131918689608,0.5835631906197689,0.6154872836917696,0.5880293611377595,219.4960090285043,215.8841619736552,215.42175770384074,102.67841530596391,101.53535250750939,103.31128659686578
0,65,98.5778579711914,16343.537840027893,16138.149368556815,16934.404799854965,98.33863179357847,101.09965743282437,97.3609749993682,0.5685343158596512,0.6001759414226933,0.5753770432024395,216.92353767799338,213.39525883054733,212.79048083612324,102.65744114275397,101.61590754990127,103.3348236927648
0,66,98.22288004557292,16116.953132196675,15951.819183396623,16729.270839781166,97.81357544262211,100.63216831848025,96.8959043584466,0.570914290694186,0.6023628788692401,0.5785714666815271,219.3770837269624,215.84842956858873,215.16803937575222,103.54792646856684,102.56681285604903,104.315870827017
0,67,97.70376332600911,15927.130736045687,15796.073544914168,16570.540574179206,97.35667320480943,100.23447396448255,96.49602286109328,0.5720290314114471,0.6027181407018009,0.5797890571908287,221.24317087741693,217.67475648343563,216.9886054547429,104.17649186114315,103.26944564819625,105.02902500972543
0,68,97.23690795898438,15951.178476729843,15865.838158817494,16651.20690139593,96.96767056062818,100.00495194485784,96.30974189189077,0.5579552393620011,0.5879572434982707,0.5668265764624385,218.49048733460904,214.93299198663235,214.21008029258252,103.81375688571097,103.03402835306522,104.71852068287147
0,69,96.88809204101562,15931.744844908362,15896.601139543765,16661.990967702946,96.60201385638118,99.71511039975286,96.13543719550967,0.5493682773898725,0.5796059570917949,0.5596072881034405,216.42192902364334,212.95664239263536,212.1121371152997,103.09889453393549,102.4467403325776,103.98874217680961
0,70,96.57449595133464,15558.682675980503,15558.453040743256,16264.311836230889,96.04828190138936,99.03386016646027,95.56103288903833,0.5641802543836819,0.595233892857309,0.5743931259982522,221.08782837736607,217.6838483133316,216.69463936102392,103.40466032402414,102.79510063619394,104.29393158984725
0,71,96.02039337158203,15239.840864227319,15260.829426951434,15937.83669127212,95.60182300574581,98.51981509640812,95.0817944393456,0.5760786115468328,0.6074359963397291,0.5859592002656676,225.62583357934156,222.2234786785841,221.15777829504012,103.92308690000553,103.33042506484186,104.88695176926626
0,72,95.42700958251953,15522.337781903396,15577.288748560983,16315.399624065285,95.23971780911089,98.45793773677946,95.08979747518897,0.5391355757399501,0.5691808885497672,0.5519811586097332,217.26814626550674,213.90342444264888,212.86505347400904,102.78818912940815,102.38599391059417,103.80002725355479
0,73,95.20546468098958,15514.361926799416,15598.710049011659,16338.067090748676,94.86418714939555,98.16887554427981,94.86870914521813,0.5291848945668485,0.5595848956008764,0.5434012326511761,215.56409963834287,212.23380776900052,211.15388503730298,102.65288177830438,102.31718357917376,103.67676560836705
0,74,94.77259318033855,15013.573488108843,15116.942482279332,15786.839110413881,94.17604867564638,97.28397717431187,94.05719710543752,0.5515487078373141,0.58407357514734,0.5652151869429003,222.61141675869624,219.3486032100916,218.14180974924565,103.46731917747302,103.04502790885415,104.45993516796784
0,75,94.07330830891927,14928.173201386247,15063.040157104875,15709.613118912554,93.71273110746344,96.8467454366386,93.72176771476865,0.5464857008219784,0.5805395142573481,0.5617789240664672,221.89431655267873,218.7401791880727,217.42929889380932,103.21576952843408,102.82911635440553,104.18002439824848
0,76,93.56791432698567,15119.770478679908,15290.50019966971,15957.560053363597,93.41522290473183,96.73265871176123,93.69492104700208,0.5220907058198045,0.5565326094444578,0.5399267739378936,216.37260534475246,213.29495409935714,211.94463462376595,102.67277065307447,102.41913681247625,103.63610145427945
0,77,93.33005269368489,14977.32970100339,15158.636665343492,15837.042410402844,92.899337095052,96.25001441594958,93.24148954609036,0.5180087703024533,0.5523176311977798,0.5362585864075725,217.07103081897895,214.00860541552305,212.6638438923359,103.19832611279563,102.98728449107234,104.1796692431981
0,78,92.88004811604817,14644.884540224912,14831.64314909695,15489.715091118434,92.2776278458933,95.56934735378623,92.57632920727134,0.5270812088308124,0.5625356690381994,0.5446265245072449,221.02909636801482,218.02012682193518,216.60625807100536,103.73875100107226,103.46642698241567,104.72237459951931
0,79,92.2785415649414,14473.118032106097,14677.566074544584,15311.529024884416,91.80164704230428,95.06624005624651,92.13141829147935,0.5287230226004387,0.5654881284876717,0.5464888905060916,222.10220839357376,219.1884995868802,217.65996662724018,103.64319765065446,103.33555354265027,104.59017100882262
0,80,91.69625345865886,14380.616529129193,14607.052943485573,15230.756644128593,91.34096010620395,94.63518302217126,91.7718236760795,0.523803344995559,0.5609310290248333,0.5426259163778822,221.90892655563354,219.04951601481437,217.46596028524638,103.80861178190919,103.5330851082449,104.70641298917
0,81,91.22093709309895,14535.400020681847,14789.814772111064,15429.933716743555,91.04812986035148,94.42282335945964,91.73495601174236,0.5032724349248167,0.539095642671851,0.5241880999909301,217.49891621295612,214.66756005102397,213.08624646919966,103.7872761401812,103.66814322317005,104.65802447726318
0,82,90.97512308756511,14516.055001992492,14784.96608117888,15428.15759117901,90.6713080687821,94.07380524620413,91.45423442485928,0.49523341692231476,0.5303972950758581,0.5165143538232001,216.2864666883548,213.4949083368182,211.9009837259054,103.94652132122458,103.9148602395697,104.79303726924695
0,83,90.72777303059895,14162.87455123808,14439.155837796769,15051.977399240839,89.99582380116979,93.34508268883825,90.66527433642744,0.5055181599709344,0.541846816635234,0.5253424146665404,220.37826478562752,217.65448583424092,215.96983177274467,104.36699545773116,104.26488062605605,105.19628248245937
0,84,90.06712341308594,13724.259515276004,13995.537664947109,14574.662192114565,89.4640746781528,92.7375807030499,89.9848768747747,0.5267981751541132,0.5656608979765058,0.5449220380599831,227.22623291101058,224.5702182379961,222.78267051678895,105.0202799519174,104.7379630674125,105.85192228169626
0,85,89.30749257405598,13898.064995606435,14203.340210594006,14792.442267601158,89.08511755948265,92.43145120981336,89.81729554793239,0.5016419571362098,0.5389753062689104,0.5216114428582171,221.2335904815793,218.6205339847803,216.81209122925998,104.34039171771782,104.23565715576967,105.17659768742955
0,86,89.00684102376302,14199.74312400986,14528.238785898899,15148.92769567768,89.03846039643884,92.4442462540567,90.0082662782371,0.4773882046447073,0.511535312417027,0.4982123630446139,214.71840379997096,212.1122959561944,210.36837309187652,103.86182257456714,103.98517494673897,104.6942965824022
0,87,89.07821655273438,13911.394337793405,14244.029106598216,14856.81003967891,88.3870481950144,91.79830531969667,89.31588446471095,0.48240030934855155,0.517474320150965,0.5031378904363843,217.65246091598272,215.05478766679764,213.32736624568702,104.38435738060659,104.4770977594464,105.16961079380576
0,88,88.4904556274414,13292.407464168944,13621.63589389682,14185.007824305576,87.6975363736252,91.01959358730912,88.45077758994698,0.512422753648124,0.5514417177900547,0.5324028359471613,227.67480815492073,225.07226668262481,223.2801069383621,105.51921440000787,105.34160272380912,106.25686809739204
0,89,87.59205373128255,13335.624155089386,13702.281245719621,14246.895955547076,87.31225555240114,90.68783765044809,88.18437163701654,0.4986022255328089,0.5371192417068087,0.5200346475621397,224.56741652003925,221.97921803092956,220.0923153554201,105.10394276903223,104.99805275304041,105.84380786385691
0,90,87.23514811197917,13751.985395502625,14146.928388372033,14728.407279547853,87.34476950994134,90.81970116350055,88.43930066636204,0.4669487121661865,0.5008929959028365,0.4888135237112503,215.72820045685768,213.12730790764093,211.3199612748623,104.3061723327687,104.5178672827128,105.0761576223326
0,91,87.44500223795573,13461.946596400127,13838.530657324252,14449.895612139593,86.73161534066001,90.22986582425237,87.77281342628598,0.4709601866724557,0.5041397934163494,0.49249768435806196,219.05765286823114,216.3896027019024,214.7625867512226,105.14895148087983,105.37696723280433,105.8824849647999
0,92,86.93333689371745,13033.280995187151,13427.041888615156,13996.293442490425,86.07888334982594,89.56337908700108,87.12711686107517,0.4874731316404742,0.5230911086210487,0.5102626265297279,225.30620231097936,222.61171993887424,220.94691604858636,105.87470400811314,105.91924012951408,106.55752984353316
0,93,86.16508483886719,12986.250808136692,13432.135335993773,13943.058806462635,85.75781872531772,89.29108978906274,86.93068539759517,0.4860698953830744,0.5233070510925784,0.5100553791359249,224.61806727375586,221.98681658935547,220.10793960887193,105.53419206733555,105.52023006502736,106.18968987308284
0,94,85.68029022216797,13309.598745287532,13780.851736165148,14306.49591366607,85.78696587720513,89.35315302553774,87.08315939578414,0.462474132580524,0.4971424718818885,0.4864106078737485,217.58757717442512,214.99770673847198,213.08136265939473,104.81963681432038,105.0157550906964,105.49224379673454
0,95,85.82846323649089,13226.43836458187,13677.322524589634,14248.73145235186,85.42161536231637,89.0309307077229,86.70659258887171,0.45750058624961387,0.4909109448574965,0.4806185019741776,217.87515482278664,215.2500055836439,213.46724347025156,105.3985512860348,105.67348229550053,106.06333904834126
0,96,85.6961161295573,12754.464126745812,13189.447289001499,13757.88901489335,84.72549700970451,88.32616835358739,85.92684439638256,0.4738297998369695,0.5091874358890854,0.4972366371373615,225.07655193968614,222.4301180537939,220.68240030229092,106.58240343034294,106.69358166717116,107.1794797389984
0,97,84.92349497477214,12558.693843191231,13025.141389254553,13546.448932832658,84.38327661989132,88.00859250107408,85.66888687583804,0.4815423967264232,0.5195447913872396,0.5062781681349903,227.82217958991725,225.22527763795853,223.3073570455909,106.77933447860812,106.74738729998916,107.31588256134737
0,98,84.3258539835612,12843.545507514276,13366.577625497854,13867.955840018956,84.30600263336301,88.0083739643395,85.77831105974316,0.45937542078756066,0.49564133334386185,0.48462580052172544,220.8842134891351,218.34330903947352,216.28694049429893,105.8868168328863,106.01219429792305,106.43360576299926
0,99,84.29507446289062,12990.846694051443,13516.157806226205,14054.195972268531,84.27648279259603,88.03784550598263,85.81735126307606,0.4462563539316753,0.48040368314436566,0.47091801739242184,217.3896504261593,214.83816627323628,212.88174502265454,105.72978329735247,105.9937240980594,106.27088744678692
0,100,84.45769500732422,12534.881496694277,13031.810428619066,13587.156209270719,83.56726332128048,87.32565779200196,84.97282109591364,0.4601669525600114,0.49589852661243095,0.4850441114099246,224.0591034829517,221.46584025764466,219.63297702926397,106.8592255506186,106.97345300562618,107.33212319384015
0,101,83.84244028727214,12200.918402950463,12688.845518395665,13224.594275107844,83.19919840684533,86.95371631661058,84.58222631540895,0.4765726127130944,0.5153326501900889,0.5026002586037047,229.894200873216,227.3103479077816,225.42764662253856,107.4504392307153,107.35104350153924,107.85361161642602
0,102,83.17945861816406,12355.817578783503,12881.833454645543,13401.578418879177,82.98786553182205,86.79471876594424,84.50163414397835,0.461181812024574,0.4996463464369851,0.48755309341475916,224.97693465861678,222.45063854199648,220.38763155031205,106.68664706197714,106.67374979047275,107.09844007019552
