,epoch,train_loss,train_mse,test_mse,dev_mse,mean_error_train,mean_error_dev,mean_error_test,mean_pred_train,mean_pred_dev,mean_pred_test,std_pred_train,std_pred_dev,std_pred_test
0,1,248.8697255452474,82793.52665666492,81294.49399069432,83047.74979026259,248.93031022094004,249.51754061642103,245.8195374638159,0.07857111648408076,0.07939624947495759,0.07889806812815368,0.022093076384104522,0.02238519409991191,0.022613261096057012
0,2,248.80501810709634,82753.01555425205,81254.89881142646,83006.38242323758,248.84536558842535,249.43160856984557,245.7344086642526,0.16357367589200536,0.16532829605042934,0.16406108436360956,0.04911732657381259,0.049521862432235816,0.05000629526511599
0,3,248.7103068033854,82698.38105272723,81201.51973281271,82950.6922528494,248.73102500192573,249.3161071753055,245.62014674703778,0.27799283350259063,0.28082969059050084,0.278599331304431,0.08300989281659543,0.08406994495014583,0.08433423651546297
0,4,248.58582560221353,82629.22102667474,81134.05838903184,82880.03489327713,248.58534370064734,249.16876537297665,245.47437185402214,0.4239261979361375,0.42834391759335994,0.4247654519826174,0.1333746750120777,0.13548166180393853,0.1354283446728561
0,5,248.42478942871094,82540.31197842154,81047.46813884153,82789.10724914708,248.39767890891432,248.97874654862284,245.28598751211166,0.6126407261093457,0.6193237679600716,0.6137022230923176,0.2057641337303124,0.20937949512443574,0.20866071637495592
0,6,248.2136027018229,82424.31365500942,80934.58509158391,82670.45145321653,248.15412757059931,248.73108341142535,245.04230442893504,0.8597452350258827,0.869247387111187,0.8609853569567204,0.30456863620666846,0.3097877541889477,0.30839994830446943
0,7,247.94168090820312,82270.13611428784,80784.57914696624,82512.72205896307,247.83301973638933,248.40285276654362,244.72434286257624,1.188925606538852,1.2023932713270187,1.1902140009999276,0.4368772237333477,0.4439833380677723,0.44177527971842484
0,8,247.57310485839844,82060.11737802134,80580.28774697949,82298.01375895843,247.39888434008756,247.95913514021038,244.29452607253194,1.6387164678076902,1.6572873915433883,1.6402462311983108,0.6211173780775412,0.6309936346544037,0.6277507824201451
0,9,247.0844523111979,81767.27426992616,80295.49774178858,81998.62789921461,246.79701649294296,247.3415166439712,243.69783338940144,2.2674014903406303,2.2931937212347986,2.2690596874058246,0.8785291852479302,0.8911957864973653,0.886954311240737
0,10,246.40857442220053,81354.59937068204,79893.94034928671,81577.54904045396,245.95579276455442,246.48143493023514,242.86406611928345,3.15365827045838,3.1887229256629945,3.154916951239109,1.219314063041767,1.2354775263340325,1.23001548624685
0,11,245.47362263997397,80789.44345245947,79344.50609856824,81001.31737498558,244.81331130654613,245.31118822780252,241.73232918021083,4.372834353049596,4.41997900557518,4.372571399867534,1.6858351350160001,1.7062548424355282,1.6990242345727513
0,12,244.1870320638021,80016.97747752472,78593.57186653734,80214.20027758033,243.26518136635423,243.71744319346547,240.19926433053612,6.050564272960027,6.1138333534002305,6.047951810836792,2.3247025995751525,2.351664842853737,2.342127324903626
0,13,242.4681599934896,78957.23734482589,77563.74333970273,79134.41804733743,241.1546344683071,241.53896232429148,238.1140634239018,8.372100969870885,8.4576183822155,8.365821593165398,3.193588530462619,3.228798634638234,3.215398530802152
0,14,240.10818481445312,77487.65636194531,76136.35233667838,77636.20156529066,238.2523958306213,238.5716088451445,235.24255138936638,11.63692190361023,11.75526359128952,11.624582453727722,4.411437164416114,4.462183915243394,4.4390153686207565
0,15,236.89108276367188,75490.19541257326,74198.4326633979,75601.27503925461,234.34034537989893,234.61553051820397,231.400468082577,16.16479711127281,16.325911068201066,16.141814828395844,6.12505840508984,6.194918986114401,6.158887072934561
0,16,232.55982462565103,72795.48609803867,71585.19736617844,72856.34110160408,229.11225732230147,229.29961432734132,226.29067280498148,22.44968167479833,22.67154363441467,22.41381981706619,8.508169909820744,8.606993026733859,8.549706089584493
0,17,226.6468963623047,69165.35074636921,68067.26895901865,69160.0310739639,222.14057413863142,222.14010548391937,219.52799281802774,31.267281064192453,31.572249793052674,31.213517384052277,11.82270173420028,11.963877380299007,11.873549630213287
0,18,218.96264139811197,64359.68706711999,63416.15085542798,64270.57738982884,212.98891263817748,212.70192219534516,210.64999546685814,43.646480280558265,44.06295355701447,43.56677167606354,16.40633169885097,16.606500488692042,16.46614861483224
0,19,208.91893005371094,58229.93398921624,57497.7597611236,58036.30773324998,201.4044463944336,200.5497496127188,199.28615966191887,60.91135733540853,61.48146954631805,60.7928436870575,22.725834214093776,23.01252771139772,22.791007692289398
0,20,196.19225565592447,50707.779442761086,50267.23294478494,50391.34991653655,187.14859941974282,185.8196743134558,185.22691592565178,85.29111138788859,86.07199499130249,85.11365064811706,31.5327358583504,31.941684665344813,31.603121753667697
0,21,181.49889119466147,42457.90723832261,42405.77632203215,42018.707599759095,171.2478665350179,169.57763994303346,169.75172121968865,119.13147308476766,120.19441092300416,118.87419460487365,43.545727137056296,44.12803693154522,43.61828234880699
0,22,166.49598693847656,35296.326826413424,35742.76280956491,34773.52163433529,156.9278766236206,155.12225056162475,156.63580172887444,165.0105835049947,166.43509908676148,164.65392211723326,59.35114310649609,60.16592824514596,59.42786599383461
0,23,154.6363271077474,32646.32877912559,33648.278614341216,32140.551741754272,150.50775794584553,148.9731987504065,151.84102240720392,220.90756866836549,222.71690210342408,220.44542888641357,77.38419271534556,78.45874517974208,77.45799837099901
0,24,152.92174784342447,35037.86995450751,36431.51826411364,34628.86855645598,153.10024460712074,151.91810482111572,155.30761064496636,267.4107713127136,269.41122076416013,266.8819063987732,89.8309641807034,91.07807032233572,89.8921377640629
0,25,155.01671346028647,34814.683915767666,36193.59834900112,34431.80849221004,152.3878550464213,151.20364297571777,154.64740433469416,274.85976893615725,276.6823259353638,274.3665548171997,87.81974841823452,89.04879242928081,87.86814156269998
0,26,152.73616536458334,31711.54166429643,32824.01217669884,31310.846524538592,147.34744233941038,145.93374974909426,149.1975089069903,255.18892375946044,256.6525471496582,254.78694897842408,77.36835587478565,78.46579799965507,77.408508268382
0,27,147.29546101888022,29629.625014835292,30430.10898171199,29240.89583936723,144.0627979378601,142.78951737299562,145.33202317395805,229.89123860168456,231.00659533691407,229.5829900856018,66.11006470061545,67.05941543056568,66.14016015740215
0,28,145.10931905110678,29022.088506871874,29581.48466261536,28673.689532720724,143.17424643308917,142.00020173731446,143.89652235379816,211.44801977157593,212.2966897354126,211.21126420593262,57.71421305899517,58.551292477982756,57.73277878451216
0,29,143.50948079427084,28767.61798318985,29183.75716296843,28462.570695581966,142.7235958898763,141.55316189661622,143.01620052686334,203.02984216690064,203.6813130569458,202.84079530715942,52.74339522235311,53.50309385422256,52.74126631554004
