,epoch,train_loss,train_mse,test_mse,dev_mse,mean_error_train,mean_error_dev,mean_error_test,mean_pred_train,mean_pred_dev,mean_pred_test,std_pred_train,std_pred_dev,std_pred_test
0,1,251.09461975097656,81604.03059187443,76154.3647244508,79863.86151172871,249.2827610614896,241.81756054461002,234.0868758690357,8.531456485589345,8.572138361930847,8.67590131521225,2.1717096997377308,2.235641573093301,2.0405741904771078
0,2,249.0690460205078,80266.50656493114,74908.13998697147,78574.69378265274,246.7012208083272,239.2351004987955,231.46038715958596,11.235893268585205,11.272841625213623,11.396059687137603,2.7086764470404234,2.814019242438217,2.5415051705082496
0,3,246.32679748535156,78606.24610398251,73364.16719212239,76970.70753291876,243.49521092921495,235.9940318876505,228.18281064391135,14.635985452334086,14.677768816947937,14.806286158561706,3.375299980475618,3.511576210816217,3.1732883464969954
0,4,243.28399658203125,76617.881884047,71510.9955058221,75052.5414724269,239.62414950241646,232.0816994434595,224.210603941679,18.776735536257426,18.82253356933594,18.967723541259765,4.162123716302999,4.3485745108452925,3.8916583080201863
0,5,239.30880737304688,74272.74786442633,69329.37124390024,72796.96039182138,235.03072729458412,227.5152149492502,219.53104569315911,23.7646723651886,23.80920516490936,23.985509748458863,5.090099303743561,5.350476570063679,4.741435394034849
0,6,234.68576049804688,71517.42284446913,66774.88586705983,70142.33286122483,229.61951839476825,222.2124120002985,214.18644193530082,29.76224202473958,29.82285964012146,30.00795461654663,6.1744976703490915,6.5325886037390175,5.740077192129053
0,7,229.31072998046875,68301.80908370014,63800.923846558646,67048.40187289973,223.27993307779232,216.10336908876897,207.97735655665397,36.95656895955403,37.030478391647335,37.23664326667786,7.429708623209585,7.894938448057208,6.897388775972621
0,8,222.72604370117188,64574.65868351939,60368.56213154618,63457.10686115493,215.83579953223466,208.9489563804865,200.80161624789238,45.58724890708923,45.6914035320282,45.868326301574704,8.870383571566547,9.467325383541775,8.173586574628152
0,9,215.30709838867188,60283.610516270426,56439.54297145024,59337.01709224768,207.32005451232195,200.78913553774356,192.45635407328606,55.95707326889038,56.072853841781615,56.21582667350769,10.5434072629787,11.273893968397937,9.680084912357604
0,10,206.7737579345703,55401.745315675435,52003.19244560845,54660.634759562316,197.4709726018707,191.50343677103518,182.93215017199518,68.4235116704305,68.55966493606567,68.64552881240844,12.518789574986114,13.398283487355299,11.494403761430258
0,11,196.91732788085938,49993.103541497214,47109.10362672713,49493.78601529684,186.2639092257619,181.3026151996851,172.59010560870172,83.28882061640421,83.43556371688842,83.484046459198,14.9050326565238,15.96159581693567,13.698967955141246
0,12,185.21975708007812,44199.153340350196,41913.55511260259,43992.07511185277,174.08927722324927,170.363810916543,162.7688104236126,100.83068560282389,100.96915758132934,101.03791709899902,17.815204670426713,19.088727442044014,16.40111253902553
0,13,173.9393768310547,38237.90653241366,36652.16763360227,38382.32428066142,161.2701808741689,159.48743409693242,153.32542934298516,121.35968241373698,121.46909706115723,121.61596996307372,21.311555039695314,22.81718580274862,19.653643690912563
0,14,160.40267944335938,32396.861354117078,31624.90255193439,32972.167546178425,148.62527533878884,149.65727555811407,144.4899917590618,145.30101525624593,145.34473358154298,145.62357772827147,25.441080730937284,27.218968103969154,23.484023884102214
0,15,149.5606231689453,27096.657357070082,27277.76643271339,28186.2344286686,137.8713429453969,140.66881032526493,137.83470519900322,173.09641905466717,173.068978767395,173.54939338684082,30.23748647992075,32.325143019424665,27.958977881716923
0,16,137.45736694335938,22942.48503057136,24243.822435449492,24613.95986747816,129.49760839492083,134.04981877863406,133.941379584074,205.1548058827718,205.02119380950927,205.7940863418579,35.73998192912294,38.07951264171964,33.15774486011366
0,17,128.0741729736328,20751.111188886593,23333.428082968294,23041.17598350409,124.6584792521596,130.2558606106043,132.4026078784466,241.0451533126831,240.73806312561035,241.8477141571045,41.80852169966606,44.36940335383126,39.00375106956481
0,18,124.02656555175781,21198.514132517776,25144.786294790847,24083.49581341036,124.80848511407773,131.80146417200567,136.3780110156536,278.0836490885417,277.5038168334961,279.02604499816897,48.000988983995406,50.735170184681955,45.097777354195664
0,19,127.65338897705078,23888.719426350955,29093.85313718743,27245.92856992558,129.28857028355202,137.99962312281133,146.2264143359661,311.2282256317139,310.2881728363037,312.25464515686036,53.4877319238791,56.26211982199336,50.74524616649048
0,20,133.2034454345703,26352.236085959812,32323.29335305913,29896.853557546136,133.7144185450673,143.12364915430547,153.0675722491741,330.468073832194,329.1149518585205,331.4774620056152,56.6994689495284,59.34269830932861,54.35443883836813
0,21,139.42581176757812,26930.950212942298,33128.93217740862,30429.22562321536,134.84161431024472,144.15017480432988,154.46565284609795,335.38294807434085,333.66726028442383,336.272469329834,57.65686323963514,60.083911419579074,55.800729095053654
0,22,140.59156799316406,25631.780644688555,31627.086586190504,28934.80366590235,132.20828769077858,141.1123764950037,151.30784660220147,328.61957018534343,326.6408444213867,329.3479508972168,56.795593057707514,58.963495441100555,55.48096821287585
0,23,136.78140258789062,23447.40198510365,28960.3055161849,26475.7796753449,128.0782659978668,135.91132356226444,145.43979751467705,314.24721069335936,312.0883419036865,314.81873329162596,54.739457386677024,56.607707044085316,53.960819654146555
0,24,132.61399841308594,21367.46709093027,26274.29000896643,24111.630464569484,124.36537717849016,130.81713456690312,138.993910292387,296.0893945566813,293.81501441955567,296.5192758178711,52.062280625590084,53.613793928684736,51.731636305790914
0,25,126.65105438232422,19922.09147619082,24179.138454412154,22388.467970068148,121.42874095310768,127.44800782740116,134.2762712085247,276.584969329834,274.20103858947755,276.88887565612794,49.178698235049936,50.419319401226346,49.2115152125341
0,26,122.83928680419922,19276.88277184154,22914.070661911577,21485.60773467924,120.25608956048886,125.43717408716678,131.15625945925711,257.8096937815348,255.31817436218262,258.011176071167,46.47482283433643,47.39078327014318,46.84693572138152
0,27,121.5276870727539,19310.109665298904,22394.50442461823,21299.25566554445,120.37084510197242,125.49990079462528,129.78576679110526,241.0013508987427,238.44215000152587,241.11274433135986,44.1748442073983,44.79707999815998,44.84676160867961
0,28,121.63870239257812,19766.970809810024,22405.685704803407,21583.123314717337,121.16667540897926,126.26075067102909,129.59051261782645,226.97736164093018,224.38308670043946,227.0160523223877,42.43999329214361,42.794620652824655,43.34239954010167
0,29,123.01587677001953,20370.84785079298,22684.15702788422,22059.934416369517,122.27694279382627,127.39656175196171,130.0260148227215,216.19310777028403,213.5431230163574,216.15014171600342,41.33736418005881,41.43149356354464,42.427608070171495
0,30,122.9421157836914,20918.926452229894,23013.781920823687,22516.870073259503,123.34567345331112,128.18336194574832,130.35918361544609,208.53452196757,205.77241390228272,208.42317119598388,40.86915446403274,40.73971101124311,42.12611744257553
0,31,122.9636001586914,21280.81549460322,23263.186709767742,22826.0830098901,124.04304822951555,128.64001123011113,130.51279983401298,203.85240643819174,200.92229286193847,203.6790912628174,40.99195220750551,40.69071341813495,42.390737033593545
