,epoch,loss_train,mse_train,mse_dev,mse_test,mae_train,mae_dev,mae_test,mre_train,mre_dev,mre_test,pred_mean_train,pred_mean_dev,pred_mean_test,pred_std_train,pred_std_dev,pred_std_test
0,1,247.52040100097656,81241.88318380655,83105.25315223515,79782.40909811364,246.10705620373756,249.24922052979468,242.6798566222191,0.9549476349659555,0.9544560026283747,0.951703807852343,5.542980749234557,5.401619228124619,5.663910868167878,1.3252001732212917,1.2095300723540097,1.4146138771292758
0,2,243.51790771484374,78443.11051547108,80397.27448777934,76935.72307682512,240.73356417758234,243.9614059829712,237.12385230064393,0.9243632111781495,0.9110588291341679,0.9115202821024911,10.977616517692804,10.689433774948121,11.249545140266418,2.7461991820321194,2.4785458504103492,2.924050507810026
0,3,236.575048828125,73740.65079292118,75818.43408051663,72186.04393619174,231.53638328624734,234.97039755821228,227.64055491447448,0.8883577632982658,0.8539467130147907,0.8611940541942044,20.43617778852582,19.935460138320924,20.924927949905396,4.968080918169559,4.500153971834259,5.265734031150352
0,4,225.21519165039064,66506.05163596988,68766.10942421203,64907.48280249785,217.07873336005179,220.84714003562928,212.6059718322754,0.8622879700826733,0.7942366966034093,0.8042446705570032,35.89402407338222,35.02436170578003,36.73088638305664,8.268486059578786,7.522772321576163,8.742279433490966
0,5,207.58222351074218,55693.579326650666,58201.51385080034,54066.944259418546,194.97277492401966,199.86822696685792,189.56412120819093,0.8735900640399048,0.7572765838310426,0.7632379226177357,61.34618096768856,59.815004091262814,62.7751833152771,13.641735101742826,12.474756261519047,14.419527435963413
0,6,181.34405212402345,40929.7784258833,43657.89247759722,39404.00487062938,163.70464094895092,171.54302201271057,158.75653419494628,0.9809264680403159,0.8077737524582218,0.8140917544449979,103.09423378904661,100.46777465820313,105.49085573196412,22.18507781308692,20.355852820294814,23.411857560455722
0,7,149.15973510742188,24857.594662205433,27527.431539081652,23848.000168093877,129.0920496239063,136.60627381324767,124.60608354568481,1.3065972166439017,1.0051801935288565,1.0420270219043013,170.26681135574975,165.8478768157959,174.22635150909423,35.69296007436066,32.824981785403374,37.55159027518055
0,8,124.02480621337891,17894.38155779975,19688.37456023224,18276.41239121819,114.33597003199625,120.609985704422,115.91948141098023,1.898542545913488,1.427521095090457,1.533153864434056,259.92850276788073,253.13951290130615,266.08005187988283,54.43395734659277,49.8851185291651,57.25891070263446
0,9,124.80604858398438,18642.98870445658,20019.042524854365,19565.846959701143,116.1432411604918,121.5762800693512,119.34301259994507,2.0418036438369644,1.549021977654268,1.664108075880128,284.66867256561915,277.2660894012451,291.4855471801758,61.21963039282133,55.625151573850324,64.54262267505906
0,10,121.25655517578124,17328.44664663659,19354.710772768765,17380.1387139446,112.11498851436346,118.87704365730286,112.03203313827515,1.6846407778985206,1.2977986962935903,1.364578699316336,243.66334246873856,237.41697109222412,249.5224787902832,54.47799802346052,49.12257829389837,57.587981589350655
