,epoch,loss_train,mse_train,mse_dev,mse_test,mae_train,mae_dev,mae_test,mre_train,mre_dev,mre_test,pred_mean_train,pred_mean_dev,pred_mean_test,pred_std_train,pred_std_dev,pred_std_test
0,1,250.69515380859374,83555.1402689004,85326.2179492967,82141.08714437686,250.47552069493105,253.48870989918709,247.1818001383543,0.9872609954876513,0.9893005646271181,0.9881669519720409,1.1619206490616003,1.1621298587322235,1.1619673520326614,0.001456982757052562,0.0014250940615612878,0.0014493335478422923
0,2,250.43465270996094,83402.86353641347,85172.01304539284,81990.80274157602,250.17239494494316,253.18481211960315,246.8780536222458,0.9843946990041867,0.986514989344777,0.9850885077190727,1.4655662884439031,1.4660276383161546,1.4657138681411743,0.003415694448393717,0.003241826202495832,0.0033269863442928404
0,3,250.0220916748047,83142.68905570522,84908.87970854307,81734.05266970753,249.65376783305624,252.6653262269497,246.35799111008643,0.9796527624823487,0.9817497988581342,0.9798046284455745,1.9853319318716725,1.9855135309696197,1.985776380300522,0.00615223462057567,0.005849342370435541,0.006029097391958516
0,4,249.338037109375,82698.40908444212,84459.43319498998,81295.5873475246,248.76698615109393,251.77546868681907,245.4674696445465,0.9721766748124288,0.9735833200014374,0.9707668464002452,2.8753992949674525,2.875371071100235,2.8762978458404542,0.011254506412503236,0.010611045011540995,0.01091392142327414
0,5,248.1608154296875,81960.47926733375,83712.85968496949,80567.3198398106,247.2914560083843,250.29037115097046,243.98117691755294,0.9611915586239426,0.9599531156464763,0.9556841497575194,4.360883689572414,4.360468606948853,4.362590572834015,0.02024936096827044,0.01900033365351798,0.01995457192177656
0,6,246.15805053710938,80721.51308474889,82459.33956136437,79344.88238905725,244.810599097639,247.77604244709016,241.49961426496506,0.9463332857013336,0.93685540663272,0.936992524078503,6.8760431102414925,6.8747973108291625,6.879000742435455,0.03311146537755579,0.030828214031252434,0.03275229446055645
0,7,242.90859680175782,78672.10133405535,80385.77005773608,77323.70650081591,240.71458613344004,243.58286923885345,237.38348152637482,0.9308909040153776,0.9006701468934001,0.9128684390191099,11.097194327414035,11.093163962364196,11.101686129570007,0.050956498118393506,0.04871810293422263,0.050782720514055364
0,8,237.50224914550782,75270.88225099772,76943.53483135067,73969.91077785625,233.91296831009754,236.6807553100586,230.4962121963501,0.9183959916624802,0.8580406709251049,0.8825476278995,18.269405223727226,18.260990953445436,18.276912956237794,0.08141683057969026,0.07753171631949574,0.08165909907635559
0,9,228.7498291015625,69527.65337857419,71128.10664868058,68309.4856633132,222.43472780007093,225.0377070903778,218.88038063049316,0.9226533115334011,0.8133754665961723,0.8537254350016913,30.90517789642016,30.88910243988037,30.919762649536132,0.13386249259541408,0.1274079530689326,0.13199260746466931
0,10,214.67543334960936,60599.48595387088,62076.29730047083,59521.87927867586,204.56859607833593,207.50494910240172,200.557418384552,0.9738144895034119,0.7924512269656838,0.8417766406863423,52.129351052443184,52.10426191329956,52.15358489990234,0.2204439450220297,0.2100809204007755,0.2170652123681055
0,11,193.88003234863282,47816.57436548246,49087.88204351228,46972.969482062515,178.94462765910197,183.56348134040832,175.54140645980834,1.1305152694269547,0.8600720551223833,0.9199138883951363,87.21917635122935,87.17448490142823,87.26014053344727,0.3635538635636798,0.3479501971219627,0.358556775483621
0,12,166.0947235107422,32377.366292613082,33311.56767950105,31915.376351241975,148.01267144896556,152.86559121131896,145.13598264694213,1.4984257825149805,1.0590228102354167,1.1573038578876682,143.85713185628256,143.77634155273438,143.92997215270995,0.6207598393541325,0.5969731147283226,0.6141877011054273
0,13,138.38139953613282,21340.414032548742,21763.655568954142,21450.60109176834,125.92593586979278,126.4794431400299,126.58270559310913,2.1972757586170837,1.4722224180603942,1.6788793014992784,226.96702551205954,226.8373471069336,227.08578170776366,0.9845515585500458,0.9511042286827978,0.9754863016596389
