,epoch,loss_train,mse_train,mse_dev,mse_test,mae_train,mae_dev,mae_test,mre_train,mre_dev,mre_test,pred_mean_train,pred_mean_dev,pred_mean_test,pred_std_train,pred_std_dev,pred_std_test
0,1,250.74271545410156,83763.09932939132,86007.10775026777,68685.86464895925,250.83974082062332,252.5880120611191,224.5949374258518,0.9862313762986588,0.9859680774320152,0.9871042280178114,1.2332470199714105,1.2331941258907317,1.2335700798034668,0.0025772487035729814,0.0025086748578021455,0.0023407648465721027
0,2,250.3937774658203,83541.88818990617,85784.0788912889,68487.46910732075,250.399545046237,252.14675074338913,224.15370967149735,0.9817771416821575,0.9809807924833024,0.9825017685107866,1.6740139503280322,1.6744554436206818,1.6747978341579437,0.00588191393610025,0.006104394148465081,0.006112174331815573
0,3,249.8227081298828,83186.05032197543,85425.65849426191,68168.75353321026,249.69081617628225,251.43607583642006,223.44268078684806,0.9751659819995082,0.9729322479296256,0.9750908791439443,2.384640479584535,2.385130350589752,2.3858267188072206,0.009363290324755658,0.009543143551033792,0.00953794847184466
0,4,248.86003723144532,82550.66574029642,84785.46867582123,67599.91709186869,248.42296408081737,250.16895198583603,222.16797345638275,0.96443247282255,0.9610335557990739,0.9618098173411623,3.658732471764088,3.6595677030086518,3.6605340492725373,0.01508613403962885,0.01582954587953267,0.015179042322324499
0,5,247.20671691894532,81489.30752468892,83715.68920725943,66650.16199487016,246.30250511064816,248.04516065239906,220.04086938261986,0.9495620665266559,0.944071061146268,0.943987702792602,5.802335619827112,5.804511909484863,5.805683226585388,0.02676944277851772,0.0287483203592632,0.0281264223129125
0,6,244.45302124023436,79731.00596416491,81943.54252735055,65079.31170295395,242.79295360619514,244.4983627808094,216.51678024172782,0.9322264024089102,0.9172171715268215,0.9216327571563201,9.395399993757406,9.399432849884032,9.400863528251648,0.0436881949999619,0.04752024336818719,0.04630413050037465
0,7,239.97059020996093,76866.96794568583,79056.54397097934,62527.03074727341,237.0769171041716,238.77829466938974,210.68667254328727,0.9153301097363585,0.8885593067469041,0.8864101783429765,15.366584157745043,15.373769311904907,15.375147500038146,0.06891526616771687,0.07661090527304704,0.07437531053512658
0,8,232.63227233886718,72147.24082132755,74298.94176677975,58339.92362332297,227.65058795774667,229.71489832043648,201.07304995894432,0.9065350886547998,0.8857042912364089,0.847170753145921,25.54849120358626,25.55929090499878,25.559907379150392,0.10575870390224794,0.118310192943755,0.11484127799653865
0,9,221.05875244140626,64809.66752120422,66899.49889450824,51882.585630402435,212.9962304391929,215.16086212277412,186.432663949728,0.9260555053890694,0.8976443150399104,0.8263691933670677,42.356803109645845,42.372938289642335,42.37217479705811,0.15372723178826875,0.17338001244833048,0.16646048416397743
0,10,203.2659942626953,53798.92774340334,55787.782994787245,42345.469225089466,191.02811913316137,192.91932527661322,164.281305116415,1.0162313757184287,0.9653601829639571,0.8469510936686528,70.47096326828003,70.49271896362305,70.49249931335449,0.23299612452638935,0.257675591491159,0.24979018662204622
0,11,178.54591369628906,39281.67547305641,41107.028659411284,30222.322129125103,162.05962671582586,164.51138292431833,135.25713000655173,1.2543911836659687,1.1764418067205584,0.9727661616484956,116.13805929978689,116.1721647644043,116.17140411376953,0.38266705479603913,0.4187662708747755,0.4085170359222326
0,12,149.4423065185547,24889.25706657986,26461.39746203952,19601.058747293417,133.18774886116074,137.91683099865912,114.3418800675869,1.7686784586798827,1.660793921008802,1.3766961809982192,187.97942871252695,188.03504447937013,188.02880676269533,0.6042304636393724,0.6619228836119606,0.6454777603280478
0,13,130.1895294189453,21333.794388939892,22604.161331189396,20678.608548088996,125.90960799360958,131.7378920185566,124.29487277388573,2.5494644663531276,2.396038295695311,2.064961145878098,276.1187376594543,276.20454681396484,276.1911424255371,0.8776563147700895,0.9669707345941985,0.9385820600361373
0,14,133.94629821777343,22912.208487384614,24105.87609407332,23441.34549975378,129.04736272637732,134.8011895954609,131.22491687178612,2.768124891342322,2.601944541397134,2.2580082948463045,298.61666169484454,298.7017756652832,298.6952789306641,0.9420515696803852,1.0312438550493166,1.0022768225322376
0,15,131.8387451171875,20792.97363398414,22122.82905028938,19201.468030176373,124.85235099936214,130.217708684206,119.95738025069237,2.3802877040616384,2.2351195042975434,1.9154133844716412,258.3175556818644,258.38760414123533,258.38791320800783,0.8321970427744384,0.9015496760139391,0.8801128253995438
0,16,128.52956848144532,21593.3048180835,23043.003045059708,18156.219028076037,126.52264938021389,131.32627298474313,114.44308047652244,2.062864031593537,1.935548821190084,1.6334896843356252,223.21238784948986,223.27014152526854,223.27690048217772,0.7419184070701577,0.7987481105629655,0.7759074062831308
0,17,129.56776733398436,22250.113136887514,23732.86897821422,18300.07785697612,127.85273864254044,132.7397424519062,113.7026922929287,1.9777742794680326,1.8565006545626386,1.5580804138302076,213.44381429036457,213.49715576171874,213.50840469360352,0.7335892153171815,0.784266444186786,0.7559908536743962
0,18,129.41542358398436,21555.402153909254,23002.50630778021,18142.61734953593,126.43511889919328,131.22889108777045,114.44843104720115,2.0648986127515045,1.937547863027515,1.6354887674220822,223.64420148849487,223.69549995422364,223.71375480651855,0.7939652868568123,0.8405642002110445,0.8051602874878957
0,19,128.43040618896484,20848.38511519291,22233.992892842853,18365.778469051405,124.97692454799699,129.82142519116402,116.61333468794822,2.220590162647638,2.083580919098642,1.7736762059413353,241.29982925415038,241.34752304077148,241.3762287902832,0.8811373598596807,0.9207172662105987,0.8781220078972958
0,20,128.50877532958984,20721.192547670704,22075.10706567952,18717.508463604456,124.69632048114823,129.78420518994332,118.2478409898281,2.301854827999241,2.161021471860491,1.8463906350111745,250.3723716799418,250.41713912963868,250.45616386413573,0.9652812371798899,0.992780448736082,0.9449093415817348
0,21,128.2107131958008,20747.92848015757,22118.80923048691,18500.14433494301,124.74814650838263,129.68211168408394,117.33257235884666,2.2575554451791464,2.1192340591275447,1.8071733228654743,245.69444177468617,245.7262579345703,245.7745132446289,1.0281329685019107,1.0380534828992696,0.9853791795972803
0,22,127.39039306640625,20914.608693141505,22317.961827876858,18230.1104570816,125.08063779656776,129.90119783520697,115.94962336897851,2.180613877025381,2.0470599971258383,1.739098033875243,237.34447647412617,237.36204498291016,237.41736305236816,1.0925359133522645,1.0791005645073726,1.0352427908278425
0,23,127.72186431884765,21025.371549020896,22446.47555189087,18149.755717950058,125.29614617332506,130.0685599720478,115.44147250533103,2.1455981730764004,2.014650207598841,1.7086672737252564,233.61476237456003,233.6114087677002,233.6855192565918,1.1844293975172957,1.1440107835743076,1.1024503462582855
0,24,127.02830963134765,20961.683231110695,22380.397369146744,18160.995092158646,125.15205266142574,129.96730043530465,115.58018725752831,2.155848104381917,2.0249334406366692,1.7183487056373747,234.96922800381978,234.94888870239257,235.04088729858398,1.3026621624667098,1.243265669712169,1.1947036583544792
0,25,127.02720489501954,20846.815400835112,22254.55363139936,18215.746670960696,124.90406027619727,129.77144495129585,115.9589094865322,2.182501607864501,2.050557518899751,1.742387965995191,238.15313515981038,238.1185047149658,238.22394821166992,1.4294570268103206,1.3557135894956127,1.3005257934233319
0,26,127.3696060180664,20816.067303295848,22220.833695119658,18220.028857609766,124.8301299411524,129.70514658093452,116.01720996260643,2.186533674871092,2.054859293012499,1.7464133892577585,238.78442658583324,238.74175117492675,238.84836364746093,1.5359040024668695,1.4525512537250498,1.3934588040528666
0,27,127.1078369140625,20951.599420824423,22373.407044619194,18105.97543522837,125.09663918162074,129.91171320080758,115.33327433943748,2.14251257682311,2.0138772549949975,1.7077409524090226,234.05380614121756,234.0037879180908,234.10193916320802,1.6327363541727227,1.543152359450255,1.4847790576351605
0,28,126.20685729980468,21049.57681929072,22481.285314719196,18056.74988989542,125.2920702185699,130.04845850110053,114.95527285933494,2.1162824946402794,1.989580602686606,1.684756276492978,231.26574376742045,231.21099586486815,231.30739532470704,1.7121870234684198,1.6247367406607538,1.561763007211757
0,29,126.35605010986328,20956.74893125644,22381.144298625542,18063.169571242277,125.08524907573747,129.88836130261421,115.12189715743065,2.130679487938795,2.0038202091128365,1.697934405344312,233.1398697725932,233.07458335876464,233.17883728027343,1.8594324998849094,1.7748807073205732,1.7000229388161532
0,30,126.55615539550782,20900.76204017126,22321.212375380896,18066.557619711868,124.95743502442726,129.79811258435248,115.2188112962246,2.1387132654210754,2.0118185768972836,1.705481890679932,234.25116353352865,234.1765372467041,234.289222946167,1.9805854512211187,1.8972177273004678,1.8131464557093753
0,31,125.57913513183594,20849.106778883423,22266.396083532796,18070.75573204532,124.83775836293586,129.7118264210224,115.30535434126854,2.1459183972652953,2.0190598732440246,1.7122671639224398,235.28120009263355,235.19336601257325,235.3158984375,2.113649814888268,2.031950773824651,1.9383080943750162
0,32,126.22645568847656,20855.11907719394,22274.981780466213,18047.951063920107,124.83943767055558,129.71041612744332,115.18961879134179,2.1389455783534985,2.012836046513742,1.7064802039571632,234.69770900726317,234.60062088012694,234.72986640930176,2.2282652461126586,2.1473839175331335,2.0454277375207024
